#token,count,percentage
ce pouvait être,1,0.00047214
ce qu'elle allait,1,0.00047214
ce que voulait,1,0.00047214
ce qui arrivait,1,0.00047214
ce qui arrive,1,0.00047214
"ce soir, bien",1,0.00047214
cela lui avait,1,0.00047214
cela lui faisait,1,0.00047214
cela lui paraissait,1,0.00047214
cela n'avançait à,1,0.00047214
cela ne manque,1,0.00047214
cela pour ne,1,0.00047214
cela ressemble beaucoup,1,0.00047214
cela serait à,1,0.00047214
cela servirait-il sans,1,0.00047214
cela; mais alors,1,0.00047214
cela; peut-être le,1,0.00047214
celle d'une des,1,0.00047214
centre de la,1,0.00047214
cependant c'était un,1,0.00047214
"cependant, ayant fait",1,0.00047214
"cependant, comme cette",1,0.00047214
"cependant, quand le",1,0.00047214
"cerises, de crème,",1,0.00047214
certes n'était pas,1,0.00047214
ces carrés de,1,0.00047214
ces fraîches fontaines!,1,0.00047214
ces grands mots,1,0.00047214
"ces mots ""buvez-moi""",1,0.00047214
ces portes étaient,1,0.00047214
"ces questions, peu",1,0.00047214
cesser tout de,1,0.00047214
cette bouteille n'était,1,0.00047214
cette fois elle,1,0.00047214
cette fois qu'il,1,0.00047214
cette idée que,1,0.00047214
cette petite bouteille,1,0.00047214
"cette question. non,",1,0.00047214
cette salle ténébreuse,1,0.00047214
"cette salle, se",1,0.00047214
"cette étiquette, ""marmelade",1,0.00047214
cette étrange enfant,1,0.00047214
chaleur du jour,1,0.00047214
"champ, et arriva",1,0.00047214
"chandelle éteinte, car",1,0.00047214
chandelle. que deviendrais-je,1,0.00047214
chapitre premier. au,1,0.00047214
"chat.) ""pourvu qu'on",1,0.00047214
"chats?"" car vous",1,0.00047214
chauffé à blanc,1,0.00047214
"chauve-souris, et cela",1,0.00047214
chauves-souris mangent-elles les,1,0.00047214
chauves-souris? les chats,1,0.00047214
"chauves-souris?"" et quelquefois:",1,0.00047214
"chauves-souris?"" ici le",1,0.00047214
"chauves-souris?"" quand tout",1,0.00047214
chemin le trou,1,0.00047214
cherchait à s'imaginer,1,0.00047214
chez nous! je,1,0.00047214
choses dans ses,1,0.00047214
"choses extraordinaires, qu'alice",1,0.00047214
"choses extraordinaires, que",1,0.00047214
"choses l'une, ou",1,0.00047214
"choses très-désagréables, tout",1,0.00047214
chute n'en finira,1,0.00047214
chute pareille je,1,0.00047214
"chute, de regarder",1,0.00047214
clairement à travers,1,0.00047214
clef d'or à,1,0.00047214
clef d'or. alice,1,0.00047214
clef d'or. elle,1,0.00047214
clef fût trop,1,0.00047214
clef qu'elle voyait,1,0.00047214
"clef, ou tout",1,0.00047214
clef; si cela,1,0.00047214
clous des cartes,1,0.00047214
"coin tourné, le",1,0.00047214
"coin: ""par ma",1,0.00047214
combien de milles,1,0.00047214
comme cela n'avançait,1,0.00047214
comme cette bouteille,1,0.00047214
comme dans un,1,0.00047214
comme il se,1,0.00047214
comme ils vont,1,0.00047214
comme le vent,1,0.00047214
comme tout le,1,0.00047214
comme un mélange,1,0.00047214
"comme un tunnel,",1,0.00047214
comme un télescope!,1,0.00047214
comme un télescope.,1,0.00047214
"comme un télescope.""",1,0.00047214
comme une chandelle.,1,0.00047214
comme ça serait,1,0.00047214
"comment m'y prendre.""",1,0.00047214
comment vous y,1,0.00047214
commença à gagner,1,0.00047214
commençait à croire,1,0.00047214
commençait à rêver,1,0.00047214
commençait à s'ennuyer,1,0.00047214
complétement la terre?,1,0.00047214
"comprenez bien que,",1,0.00047214
conduisait dans un,1,0.00047214
confiture portant cette,1,0.00047214
"conseille, mademoiselle, de",1,0.00047214
conseils (bien qu'elle,1,0.00047214
"contenu, et le",1,0.00047214
"contes, que des",1,0.00047214
"corinthe. ""tiens, je",1,0.00047214
cou de cette,1,0.00047214
coup elle rencontra,1,0.00047214
coup il plongeait,1,0.00047214
coup un lapin,1,0.00047214
"coup, pouf! la",1,0.00047214
"coupure profonde, il",1,0.00047214
courir de plus,1,0.00047214
couronne de marguerites,1,0.00047214
court à toutes,1,0.00047214
crainte de tuer,1,0.00047214
croire qu'il n'y,1,0.00047214
"crois."" (elle n'était",1,0.00047214
croquet qu'elle jouait,1,0.00047214
"crème, d'ananas, de",1,0.00047214
"cueillir les fleurs,",1,0.00047214
curieuse de savoir,1,0.00047214
curiosité elle s'élança,1,0.00047214
"côté droit, puis",1,0.00047214
"côté gauche, alice",1,0.00047214
cœur tôt ou,1,0.00047214
d'abord elle regarda,1,0.00047214
"d'abord,"" dit-elle, ""et",1,0.00047214
d'abord; par derrière,1,0.00047214
"d'ananas, de dinde",1,0.00047214
d'armoires et d'étagères;,1,0.00047214
d'atteindre à la,1,0.00047214
"d'auditeur, cependant c'était",1,0.00047214
"d'autres choses très-désagréables,",1,0.00047214
d'avoir pensé à,1,0.00047214
d'avoir rien de,1,0.00047214
d'elle et de,1,0.00047214
d'elle. il n'y,1,0.00047214
d'entendre parler le,1,0.00047214
d'errer au milieu,1,0.00047214
"d'images, pas de",1,0.00047214
d'impossibles. comme cela,1,0.00047214
d'or à la,1,0.00047214
d'or. alice pensa,1,0.00047214
d'or. elle revint,1,0.00047214
"d'oranges."" mais, à",1,0.00047214
d'ordinaire; et elle,1,0.00047214
d'ouvrir celles du,1,0.00047214
d'un des pieds,1,0.00047214
d'une bouteille marquée,1,0.00047214
"d'une chandelle éteinte,",1,0.00047214
d'une des portes;,1,0.00047214
d'une façon ou,1,0.00047214
d'une façon si,1,0.00047214
"d'une grande profondeur,",1,0.00047214
d'une haie. un,1,0.00047214
d'étagères; çà et,1,0.00047214
d'être bien juste.),1,0.00047214
dame quand je,1,0.00047214
dans ce beau,1,0.00047214
dans de jolis,1,0.00047214
dans la crainte,1,0.00047214
dans le fond,1,0.00047214
"dans le jardin,",1,0.00047214
"dans le terrier,",1,0.00047214
"dans les airs,",1,0.00047214
"dans sa chute,",1,0.00047214
dans ses leçons;,1,0.00047214
dans un large,1,0.00047214
dans un puits,1,0.00047214
dans un étroit,1,0.00047214
dans une des,1,0.00047214
dans une partie,1,0.00047214
dans une salle,1,0.00047214
"de bien étonnant,",1,0.00047214
de brouiller le,1,0.00047214
de ce que,1,0.00047214
de ces carrés,1,0.00047214
de ces fraîches,1,0.00047214
"de ces questions,",1,0.00047214
de cesser tout,1,0.00047214
de cette idée,1,0.00047214
de cette petite,1,0.00047214
de cette salle,1,0.00047214
"de cette salle,",1,0.00047214
de chemin le,1,0.00047214
de choses dans,1,0.00047214
"de choses extraordinaires,",1,0.00047214
de confiture portant,1,0.00047214
"de corinthe. ""tiens,",1,0.00047214
de croquet qu'elle,1,0.00047214
"de crème, d'ananas,",1,0.00047214
de cueillir les,1,0.00047214
de deux choses,1,0.00047214
"de dialogues! ""la",1,0.00047214
"de dinde truffée,",1,0.00047214
de dégringoler l'escalier!,1,0.00047214
de fagots et,1,0.00047214
de faire deux,1,0.00047214
de faire la,1,0.00047214
de faire parade,1,0.00047214
de faire une,1,0.00047214
"de fatigue, la",1,0.00047214
"de feuilles sèches,--et",1,0.00047214
"de fleurs brillantes,",1,0.00047214
de gens qui,1,0.00047214
"de haut, et",1,0.00047214
de haut; elle,1,0.00047214
de joie passa,1,0.00047214
de jolis petits,1,0.00047214
"de l'autre, je",1,0.00047214
de la grandeur,1,0.00047214
de la salle:,1,0.00047214
de la sorte.,1,0.00047214
"de la table,",1,0.00047214
de la terre.,1,0.00047214
de lait à,1,0.00047214
de lampes pendues,1,0.00047214
de lapin avec,1,0.00047214
de latitude ou,1,0.00047214
de les poser.,1,0.00047214
de longitude est-ce,1,0.00047214
de lui donner,1,0.00047214
de manière à,1,0.00047214
de marguerites valait,1,0.00047214
de me fermer,1,0.00047214
de mieux à,1,0.00047214
de milles j'ai,1,0.00047214
"de nougat, et",1,0.00047214
de passer son,1,0.00047214
"de plus belle,",1,0.00047214
"de profondeur, il",1,0.00047214
de quoi en,1,0.00047214
de regarder autour,1,0.00047214
de rester la,1,0.00047214
de rester là,1,0.00047214
de répéter sa,1,0.00047214
de rôties au,1,0.00047214
de s'attendre à,1,0.00047214
de sa sœur,1,0.00047214
de savoir combien,1,0.00047214
de se demander,1,0.00047214
de se donner,1,0.00047214
de se lever,1,0.00047214
de se trouver,1,0.00047214
"de son gousset,",1,0.00047214
"de son savoir,",1,0.00047214
de sortir de,1,0.00047214
de souris dans,1,0.00047214
de suite au,1,0.00047214
"de suite!"" elle",1,0.00047214
de tarte aux,1,0.00047214
de tomber. alice,1,0.00047214
de très-bons conseils,1,0.00047214
de tuer quelqu'un;,1,0.00047214
de vivre comme,1,0.00047214
degré de latitude,1,0.00047214
demandant comment elle,1,0.00047214
demandant si le,1,0.00047214
demander avec étonnement,1,0.00047214
demander cela; peut-être,1,0.00047214
demander le nom,1,0.00047214
derrière se trouvait,1,0.00047214
"des armoires. ""certes,""",1,0.00047214
"des bêtes féroces,",1,0.00047214
des cartes géographiques,1,0.00047214
"des chauves-souris?"" quand",1,0.00047214
"des choses extraordinaires,",1,0.00047214
des clous des,1,0.00047214
des enfants avaient,1,0.00047214
des images. en,1,0.00047214
des instructions bien,1,0.00047214
des pieds de,1,0.00047214
des portes tout,1,0.00047214
des portes; mais,1,0.00047214
des raisins de,1,0.00047214
des tapes pour,1,0.00047214
des toits que,1,0.00047214
dessus '_poison_' ou,1,0.00047214
dessus qu'une toute,1,0.00047214
"deux choses l'une,",1,0.00047214
deux fois elle,1,0.00047214
deux pas: mais,1,0.00047214
"deux personnages, à",1,0.00047214
"deux personnages. ""mais,""",1,0.00047214
devant elle un,1,0.00047214
devenir. d'abord elle,1,0.00047214
"deviendrais-je alors?"" et",1,0.00047214
"dialogues! ""la belle",1,0.00047214
dinah par la,1,0.00047214
"dinah, dis-moi la",1,0.00047214
"dinah, ma minette,",1,0.00047214
"dinde truffée, de",1,0.00047214
dirait que je,1,0.00047214
"dire ""_buvez-moi_"" mais",1,0.00047214
dire latitude ou,1,0.00047214
"dire, tandis qu'il",1,0.00047214
"dis-moi la vérité,",1,0.00047214
"disait alice, ""je",1,0.00047214
"disait: ""ah! j'arriverai",1,0.00047214
"disant très-sérieusement: ""voyons,",1,0.00047214
disparaître dans un,1,0.00047214
disparaître le gâteau.,1,0.00047214
disparu. elle se,1,0.00047214
dit alice vivement.,1,0.00047214
"dit alice, ""après",1,0.00047214
"dit alice, ""on",1,0.00047214
"dit alice: ""si",1,0.00047214
dit tout inquiète:,1,0.00047214
dit-elle tout haut.,1,0.00047214
"dit-elle, ""et voyons",1,0.00047214
"dites-moi un peu,",1,0.00047214
dix pouces de,1,0.00047214
doigt une coupure,1,0.00047214
dois être bien,1,0.00047214
donc avoir la,1,0.00047214
donc pas! je,1,0.00047214
donc un petit,1,0.00047214
"donc, cela serait",1,0.00047214
"donc,"" se disait",1,0.00047214
donnaient leurs parents:,1,0.00047214
donnant les règles,1,0.00047214
donner de très-bons,1,0.00047214
donner sa jatte,1,0.00047214
donné des tapes,1,0.00047214
doucement; car elle,1,0.00047214
droit comme un,1,0.00047214
"droit, puis celles",1,0.00047214
drôle de se,1,0.00047214
"drôle,"" dit alice,",1,0.00047214
du centre de,1,0.00047214
"du côté droit,",1,0.00047214
"du côté gauche,",1,0.00047214
"du gâteau, et,",1,0.00047214
du gâteau; mais,1,0.00047214
du haut des,1,0.00047214
du jour l'endormait,1,0.00047214
du lapin dans,1,0.00047214
du monde. oh!,1,0.00047214
"du passage, découvrit",1,0.00047214
"du pays.--pardon, madame,",1,0.00047214
"du puits, et",1,0.00047214
"du terrier. alice,",1,0.00047214
"du thé. dinah,",1,0.00047214
du trou pour,1,0.00047214
décida à aller,1,0.00047214
découvrit le plus,1,0.00047214
dégringoler l'escalier! comme,1,0.00047214
déjà arrivé tant,1,0.00047214
"déjà faits,"" dit-elle",1,0.00047214
déposer en passant,1,0.00047214
dévorés par des,1,0.00047214
"dû s'en étonner,",1,0.00047214
effet. elle n'avait,1,0.00047214
elle a fini,1,0.00047214
elle allait rapetisser,1,0.00047214
elle allait; mais,1,0.00047214
elle aperçut alors,1,0.00047214
elle aperçut un,1,0.00047214
elle attendit pourtant,1,0.00047214
elle avait jeté,1,0.00047214
elle avait lu,1,0.00047214
elle avait pour,1,0.00047214
elle cherchait à,1,0.00047214
elle essaya de,1,0.00047214
elle essaya la,1,0.00047214
elle eut bientôt,1,0.00047214
elle eut tout,1,0.00047214
elle fit alors,1,0.00047214
elle grandissait ou,1,0.00047214
elle mangea donc,1,0.00047214
elle n'avait plus,1,0.00047214
elle n'avait point,1,0.00047214
elle n'avait vu,1,0.00047214
elle n'en était,1,0.00047214
elle n'osait le,1,0.00047214
elle ne put,1,0.00047214
elle ne se,1,0.00047214
elle porta les,1,0.00047214
elle prit sur,1,0.00047214
elle regarda dans,1,0.00047214
elle rencontra sur,1,0.00047214
"elle reprit: ""si",1,0.00047214
elle retourna vers,1,0.00047214
elle revint sur,1,0.00047214
"elle répétait, à",1,0.00047214
"elle s'agenouilla, et,",1,0.00047214
elle s'aperçut qu'elle,1,0.00047214
elle s'assoupissait et,1,0.00047214
elle s'élança sur,1,0.00047214
elle s'était donné,1,0.00047214
elle s'était mise,1,0.00047214
elle se dit,1,0.00047214
elle se décida,1,0.00047214
elle se grondait,1,0.00047214
elle se remet,1,0.00047214
elle se remit,1,0.00047214
elle se trouva,1,0.00047214
elle tombait bien,1,0.00047214
elle trouva sur,1,0.00047214
elle un long,1,0.00047214
elle vit pendues,1,0.00047214
elle voit devant,1,0.00047214
elle voulait savoir,1,0.00047214
en arrivant à,1,0.00047214
en avait guère,1,0.00047214
en bas. aux,1,0.00047214
en effet. elle,1,0.00047214
"en faire un.""",1,0.00047214
en goûter le,1,0.00047214
en grosses lettres.,1,0.00047214
en l'air! dites-moi,1,0.00047214
en l'air; mais,1,0.00047214
en moi-même et,1,0.00047214
en ouvrir aucune.,1,0.00047214
"en papier, avec",1,0.00047214
en passant dans,1,0.00047214
en passant elle,1,0.00047214
en sortirait. [illustration],1,0.00047214
en sortirait. pendant,1,0.00047214
en venaient aux,1,0.00047214
"en verre massif,",1,0.00047214
en verre qui,1,0.00047214
encore une petite,1,0.00047214
encore. cela lui,1,0.00047214
"endormie: ""les chats",1,0.00047214
enfant aimait beaucoup,1,0.00047214
enfant s'assit et,1,0.00047214
enfants avaient été,1,0.00047214
"enfin, épuisée de",1,0.00047214
ennuyeux et stupide,1,0.00047214
ensuite elle porta,1,0.00047214
entendre le lapin,1,0.00047214
"entendre une plainte.""",1,0.00047214
entraînée par la,1,0.00047214
espérant presque y,1,0.00047214
essaya de faire,1,0.00047214
essaya la petite,1,0.00047214
est noir là-haut.,1,0.00047214
est-ce ici la,1,0.00047214
est-ce que je,1,0.00047214
"est-ce? lequel est-ce?""",1,0.00047214
"est-ce?"" elle voulait",1,0.00047214
et alice ne,1,0.00047214
"et alors, arrive",1,0.00047214
et arriva tout,1,0.00047214
et arrive tout,1,0.00047214
"et basse, éclairée",1,0.00047214
et bien que,1,0.00047214
et cela ressemble,1,0.00047214
et commençait à,1,0.00047214
et d'errer au,1,0.00047214
et d'étagères; çà,1,0.00047214
et de cueillir,1,0.00047214
et de feuilles,1,0.00047214
et de rôties,1,0.00047214
et de se,1,0.00047214
et des images.,1,0.00047214
et elle cherchait,1,0.00047214
et elle n'avait,1,0.00047214
"et enfin, épuisée",1,0.00047214
et eut bien,1,0.00047214
et fut tout,1,0.00047214
et la rendait,1,0.00047214
et le lapin,1,0.00047214
et le trouvant,1,0.00047214
"et là, elle",1,0.00047214
"et mes oreilles,",1,0.00047214
"et pleura. ""allons,",1,0.00047214
et qu'elle n'avait,1,0.00047214
et qu'il leur,1,0.00047214
et que je,1,0.00047214
et quelquefois elle,1,0.00047214
"et quelquefois: ""les",1,0.00047214
et regarde en,1,0.00047214
et rien dessus,1,0.00047214
et s'aperçut qu'elles,1,0.00047214
et sonores.) bientôt,1,0.00047214
et stupide de,1,0.00047214
et un éclair,1,0.00047214
et une montre.,1,0.00047214
et vit qu'elle,1,0.00047214
et y trouva,1,0.00047214
"et, après avoir",1,0.00047214
"et, jetant les",1,0.00047214
"et, portant sa",1,0.00047214
"et, à sa",1,0.00047214
eut bien vite,1,0.00047214
eut bientôt tout,1,0.00047214
eut tout le,1,0.00047214
"exemple, que le",1,0.00047214
exercice que de,1,0.00047214
"extraordinaires, qu'alice commençait",1,0.00047214
"extraordinaires, que cela",1,0.00047214
eût personne là,1,0.00047214
facile à dire,1,0.00047214
faculté de me,1,0.00047214
fagots et de,1,0.00047214
"faire deux personnages,",1,0.00047214
faire deux personnages.,1,0.00047214
faire la révérence,1,0.00047214
faire la révérence.,1,0.00047214
faire parade de,1,0.00047214
"faire un."" elle",1,0.00047214
faire une couronne,1,0.00047214
"faire, se remit",1,0.00047214
faire; une ou,1,0.00047214
faisait bien trop,1,0.00047214
faisait bien un,1,0.00047214
faisait pas l'effet,1,0.00047214
fait au doigt,1,0.00047214
fait c'était comme,1,0.00047214
fait disparaître le,1,0.00047214
"fait grandir, je",1,0.00047214
fait le moindre,1,0.00047214
"fait rapetisser, je",1,0.00047214
"fait tard!"" elle",1,0.00047214
fait un second,1,0.00047214
"faits,"" dit-elle tout",1,0.00047214
"fatigue, la pauvre",1,0.00047214
faut pas demander,1,0.00047214
faute d'avoir rien,1,0.00047214
façon ou de,1,0.00047214
façon si brusque,1,0.00047214
ferai cette question.,1,0.00047214
ferais pas entendre,1,0.00047214
ferme comme un,1,0.00047214
"fermées, et, après",1,0.00047214
"feuilles sèches,--et elle",1,0.00047214
fine pour obéir,1,0.00047214
fini de tomber.,1,0.00047214
finir par m'éteindre,1,0.00047214
finira donc pas!,1,0.00047214
fit alors tout,1,0.00047214
flamme d'une chandelle,1,0.00047214
"fleurs brillantes, de",1,0.00047214
"fleurs, quand tout",1,0.00047214
fois elle avait,1,0.00047214
fois elle trouva,1,0.00047214
fois même elle,1,0.00047214
fois qu'il n'y,1,0.00047214
fond du terrier.,1,0.00047214
fond du trou,1,0.00047214
fontaines! mais sa,1,0.00047214
"fort bon, (au",1,0.00047214
fort que les,1,0.00047214
"franchement, c'est ce",1,0.00047214
frappée de cette,1,0.00047214
fraîches fontaines! mais,1,0.00047214
"fussent trop grandes,",1,0.00047214
fut tout étonnée,1,0.00047214
fâchée cette fois,1,0.00047214
"féroces, et qu'il",1,0.00047214
fût pas là,1,0.00047214
"fût trop petite,",1,0.00047214
gagner alice. elle,1,0.00047214
garnies d'armoires et,1,0.00047214
"gauche, alice se",1,0.00047214
"gazon, commençait à",1,0.00047214
gens qui marchent,1,0.00047214
