#token,count,percentage
"dinah,",2,0.00094340
dire,2,0.00094340
disparaître,2,0.00094340
donner,2,0.00094340
déjà,2,0.00094340
enfant,2,0.00094340
entendre,2,0.00094340
essaya,2,0.00094340
est-ce,2,0.00094340
"extraordinaires,",2,0.00094340
façon,2,0.00094340
fermer,2,0.00094340
fond,2,0.00094340
fort,2,0.00094340
fût,2,0.00094340
grande,2,0.00094340
idée,2,0.00094340
instant,2,0.00094340
juste,2,0.00094340
large,2,0.00094340
latitude,2,0.00094340
lequel,2,0.00094340
livre,2,0.00094340
"mais,",2,0.00094340
mal,2,0.00094340
manière,2,0.00094340
marquée,2,0.00094340
mes,2,0.00094340
milles,2,0.00094340
moindre,2,0.00094340
moment,2,0.00094340
monde.,2,0.00094340
n'en,2,0.00094340
ni,2,0.00094340
oh!,2,0.00094340
oublié,2,0.00094340
passa,2,0.00094340
passant,2,0.00094340
passer,2,0.00094340
pendues,2,0.00094340
pensa,2,0.00094340
pensait,2,0.00094340
petit,2,0.00094340
pieds,2,0.00094340
"pieds,",2,0.00094340
point,2,0.00094340
portant,2,0.00094340
porte,2,0.00094340
portes,2,0.00094340
pot,2,0.00094340
pouces,2,0.00094340
pourrai,2,0.00094340
pourrais,2,0.00094340
prit,2,0.00094340
"profondeur,",2,0.00094340
puits,2,0.00094340
qu'alice,2,0.00094340
quelque,2,0.00094340
remit,2,0.00094340
rester,2,0.00094340
s'aperçut,2,0.00094340
salle,2,0.00094340
serait,2,0.00094340
soit,2,0.00094340
sortirait.,2,0.00094340
sous,2,0.00094340
table,2,0.00094340
"tard!""",2,0.00094340
tomber,2,0.00094340
toutes,2,0.00094340
travers,2,0.00094340
tu,2,0.00094340
verre,2,0.00094340
vit,2,0.00094340
vite,2,0.00094340
voir,2,0.00094340
voulait,2,0.00094340
voyons,2,0.00094340
ça,2,0.00094340
écrit,2,0.00094340
être,2,0.00094340
"""'quelle",1,0.00047170
"""_buvez-moi_""",1,0.00047170
"""_poison_""",1,0.00047170
"""_poison_,""",1,0.00047170
"""ah!",1,0.00047170
"""allons,",1,0.00047170
"""après",1,0.00047170
"""buvez-moi""",1,0.00047170
"""certes,""",1,0.00047170
"""cette",1,0.00047170
"""dinah",1,0.00047170
"""eh",1,0.00047170
"""examinons",1,0.00047170
"""il",1,0.00047170
"""la",1,0.00047170
"""lequel",1,0.00047170
"""mais,""",1,0.00047170
"""mangez-moi""",1,0.00047170
"""marmelade",1,0.00047170
"""on",1,0.00047170
"""oui,",1,0.00047170
"""par",1,0.00047170
"""pourvu",1,0.00047170
"""qu'un",1,0.00047170
"""songez",1,0.00047170
"""tiens,",1,0.00047170
"""voyons,",1,0.00047170
"""à",1,0.00047170
'_poison_',1,0.00047170
(alice,1,0.00047170
(au,1,0.00047170
(bien,1,0.00047170
(ce,1,0.00047170
(comme,1,0.00047170
(dinah,1,0.00047170
(elle,1,0.00047170
(en,1,0.00047170
(quelle,1,0.00047170
(qui,1,0.00047170
(tant,1,0.00047170
absence,1,0.00047170
ai,1,0.00047170
aimait,1,0.00047170
"ainsi,""",1,0.00047170
"airs,",1,0.00047170
alice!,1,0.00047170
alice.,1,0.00047170
alice:,1,0.00047170
allait;,1,0.00047170
aller,1,0.00047170
"alors,",1,0.00047170
"alors?""",1,0.00047170
"antipathies,",1,0.00047170
appris,1,0.00047170
après,1,0.00047170
armoires.,1,0.00047170
arriva,1,0.00047170
arrivait,1,0.00047170
arrivant,1,0.00047170
as-tu,1,0.00047170
assise,1,0.00047170
attachée,1,0.00047170
atteindre,1,0.00047170
attendit,1,0.00047170
attendre,1,0.00047170
attraper,1,0.00047170
aucune.,1,0.00047170
auprès,1,0.00047170
aurait,1,0.00047170
aussitôt,1,0.00047170
autre,1,0.00047170
avaient,1,0.00047170
avalé.,1,0.00047170
"avance,""",1,0.00047170
avant,1,0.00047170
ayant,1,0.00047170
bah!,1,0.00047170
bas.,1,0.00047170
"basse,",1,0.00047170
beaux,1,0.00047170
belle,1,0.00047170
"belle,",1,0.00047170
"beurre,)",1,0.00047170
boit,1,0.00047170
"bon,",1,0.00047170
bout,1,0.00047170
boîte,1,0.00047170
brave,1,0.00047170
"brillantes,",1,0.00047170
brouiller,1,0.00047170
brusque,1,0.00047170
brûle,1,0.00047170
"brûlés,",1,0.00047170
bêtes,1,0.00047170
carrés,1,0.00047170
cartes,1,0.00047170
"causeries!"".",1,0.00047170
celle,1,0.00047170
centre,1,0.00047170
cependant,1,0.00047170
"cerises,",1,0.00047170
certes,1,0.00047170
cesser,1,0.00047170
chaleur,1,0.00047170
"champ,",1,0.00047170
chandelle,1,0.00047170
chandelle.,1,0.00047170
chapitre,1,0.00047170
chat.),1,0.00047170
"chats?""",1,0.00047170
chauffé,1,0.00047170
"chauve-souris,",1,0.00047170
chauves-souris,1,0.00047170
chauves-souris?,1,0.00047170
chemin,1,0.00047170
cherchait,1,0.00047170
chez,1,0.00047170
"chute,",1,0.00047170
clairement,1,0.00047170
"clef,",1,0.00047170
clef;,1,0.00047170
clous,1,0.00047170
coin,1,0.00047170
coin:,1,0.00047170
combien,1,0.00047170
commença,1,0.00047170
complétement,1,0.00047170
comprenez,1,0.00047170
conduisait,1,0.00047170
confiture,1,0.00047170
"conseille,",1,0.00047170
conseils,1,0.00047170
"contenu,",1,0.00047170
"contes,",1,0.00047170
corinthe.,1,0.00047170
cou,1,0.00047170
"coup,",1,0.00047170
coupure,1,0.00047170
courir,1,0.00047170
couronne,1,0.00047170
court,1,0.00047170
crainte,1,0.00047170
croire,1,0.00047170
"crois.""",1,0.00047170
croquet,1,0.00047170
"crème,",1,0.00047170
cueillir,1,0.00047170
curieuse,1,0.00047170
curiosité,1,0.00047170
cœur,1,0.00047170
d'abord,1,0.00047170
"d'abord,""",1,0.00047170
d'abord;,1,0.00047170
"d'ananas,",1,0.00047170
d'armoires,1,0.00047170
d'atteindre,1,0.00047170
"d'auditeur,",1,0.00047170
d'autres,1,0.00047170
d'elle,1,0.00047170
d'elle.,1,0.00047170
d'entendre,1,0.00047170
d'errer,1,0.00047170
"d'images,",1,0.00047170
d'impossibles.,1,0.00047170
d'or,1,0.00047170
"d'oranges.""",1,0.00047170
d'ordinaire;,1,0.00047170
d'ouvrir,1,0.00047170
d'un,1,0.00047170
d'étagères;,1,0.00047170
d'être,1,0.00047170
dame,1,0.00047170
degré,1,0.00047170
derrière,1,0.00047170
devant,1,0.00047170
devenir.,1,0.00047170
deviendrais-je,1,0.00047170
dialogues!,1,0.00047170
dinah,1,0.00047170
dinde,1,0.00047170
dirait,1,0.00047170
"dire,",1,0.00047170
dis-moi,1,0.00047170
disait,1,0.00047170
disait:,1,0.00047170
disant,1,0.00047170
disparu.,1,0.00047170
dit-elle,1,0.00047170
"dit-elle,",1,0.00047170
dites-moi,1,0.00047170
dix,1,0.00047170
doigt,1,0.00047170
dois,1,0.00047170
"donc,",1,0.00047170
"donc,""",1,0.00047170
donnaient,1,0.00047170
donnant,1,0.00047170
donné,1,0.00047170
doucement;,1,0.00047170
droit,1,0.00047170
"droit,",1,0.00047170
drôle,1,0.00047170
"drôle,""",1,0.00047170
décida,1,0.00047170
découvrit,1,0.00047170
dégringoler,1,0.00047170
déposer,1,0.00047170
dévorés,1,0.00047170
dû,1,0.00047170
effet.,1,0.00047170
encore,1,0.00047170
encore.,1,0.00047170
endormie:,1,0.00047170
enfants,1,0.00047170
"enfin,",1,0.00047170
ennuyeux,1,0.00047170
ensuite,1,0.00047170
entraînée,1,0.00047170
espérant,1,0.00047170
est,1,0.00047170
est-ce?,1,0.00047170
"est-ce?""",1,0.00047170
"exemple,",1,0.00047170
exercice,1,0.00047170
eût,1,0.00047170
facile,1,0.00047170
faculté,1,0.00047170
fagots,1,0.00047170
"faire,",1,0.00047170
faire;,1,0.00047170
"faits,""",1,0.00047170
"fatigue,",1,0.00047170
faut,1,0.00047170
faute,1,0.00047170
ferai,1,0.00047170
ferais,1,0.00047170
ferme,1,0.00047170
"fermées,",1,0.00047170
feuilles,1,0.00047170
fine,1,0.00047170
fini,1,0.00047170
finir,1,0.00047170
finira,1,0.00047170
fit,1,0.00047170
flamme,1,0.00047170
fleurs,1,0.00047170
"fleurs,",1,0.00047170
fontaines!,1,0.00047170
"franchement,",1,0.00047170
frappée,1,0.00047170
fraîches,1,0.00047170
fussent,1,0.00047170
fut,1,0.00047170
fâchée,1,0.00047170
"féroces,",1,0.00047170
gagner,1,0.00047170
garnies,1,0.00047170
"gauche,",1,0.00047170
"gazon,",1,0.00047170
gens,1,0.00047170
glissant;,1,0.00047170
gousset,1,0.00047170
"gousset,",1,0.00047170
goûter,1,0.00047170
grand,1,0.00047170
"grandes,",1,0.00047170
grandeur,1,0.00047170
"grandir,",1,0.00047170
grandissait,1,0.00047170
grands,1,0.00047170
grimoire,1,0.00047170
grimper,1,0.00047170
grondait,1,0.00047170
grosses,1,0.00047170
guère,1,0.00047170
gâteau,1,0.00047170
"gâteau,",1,0.00047170
gâteau.,1,0.00047170
gâteau;,1,0.00047170
géographiques,1,0.00047170
habitude,1,0.00047170
haie.,1,0.00047170
hasarda,1,0.00047170
haut,1,0.00047170
"haut,",1,0.00047170
haut.,1,0.00047170
haut;,1,0.00047170
hélas!,1,0.00047170
"hélas,",1,0.00047170
idée!,1,0.00047170
ignorante!',1,0.00047170
ils,1,0.00047170
"images,",1,0.00047170
images.,1,0.00047170
immodérément,1,0.00047170
importait,1,0.00047170
impossible,1,0.00047170
imprimés,1,0.00047170
inquiète:,1,0.00047170
instructions,1,0.00047170
j'ai,1,0.00047170
j'allais,1,0.00047170
j'arriverai,1,0.00047170
j'aurai,1,0.00047170
j'en,1,0.00047170
jambes.,1,0.00047170
jardin,1,0.00047170
"jardin,",1,0.00047170
jardin.,1,0.00047170
jardin;,1,0.00047170
jatte,1,0.00047170
jetant,1,0.00047170
jeté,1,0.00047170
joie,1,0.00047170
"joie,",1,0.00047170
jolis,1,0.00047170
jouait,1,0.00047170
jour,1,0.00047170
juste.),1,0.00047170
l'air,1,0.00047170
l'air!,1,0.00047170
l'air;,1,0.00047170
"l'australie?""--en",1,0.00047170
l'autre,1,0.00047170
"l'autre,",1,0.00047170
l'aveuglette.,1,0.00047170
l'effet,1,0.00047170
l'endormait,1,0.00047170
"l'entendre,",1,0.00047170
l'escalier!,1,0.00047170
l'habitude,1,0.00047170
l'heure,1,0.00047170
l'heure).,1,0.00047170
l'on,1,0.00047170
l'ouvrit,1,0.00047170
l'une,1,0.00047170
"l'une,",1,0.00047170
"l'œuvre,",1,0.00047170
laisser,1,0.00047170
lait,1,0.00047170
lampes,1,0.00047170
larmes,1,0.00047170
lettres.,1,0.00047170
leurs,1,0.00047170
lever,1,0.00047170
leçon.),1,0.00047170
leçons;,1,0.00047170
lisait,1,0.00047170
"loisir,",1,0.00047170
longitude,1,0.00047170
"longitude,",1,0.00047170
longtemps;,1,0.00047170
longue,1,0.00047170
lorsqu'on,1,0.00047170
"lourde,)",1,0.00047170
lu,1,0.00047170
"là,",1,0.00047170
là-haut.,1,0.00047170
m'y,1,0.00047170
m'éteindre,1,0.00047170
"madame,",1,0.00047170
"mademoiselle,",1,0.00047170
main,1,0.00047170
"main,",1,0.00047170
mains,1,0.00047170
maintenant,1,0.00047170
"mal,",1,0.00047170
mal.,1,0.00047170
mange,1,0.00047170
mangea,1,0.00047170
mangent-elles,1,0.00047170
"manger,""",1,0.00047170
mangé,1,0.00047170
manque,1,0.00047170
marchent,1,0.00047170
marguerites,1,0.00047170
"massif,",1,0.00047170
merveille.,1,0.00047170
mieux,1,0.00047170
mille,1,0.00047170
"minette,",1,0.00047170
"minutes,",1,0.00047170
mise,1,0.00047170
moi-même,1,0.00047170
moi?,1,0.00047170
moins,1,0.00047170
moitié,1,0.00047170
mon,1,0.00047170
montre,1,0.00047170
montre.,1,0.00047170
moquerai,1,0.00047170
morceau,1,0.00047170
mot,1,0.00047170
moustache,1,0.00047170
moyen,1,0.00047170
mélange,1,0.00047170
même;,1,0.00047170
n'avançait,1,0.00047170
n'es-tu,1,0.00047170
n'osait,1,0.00047170
n'oublie,1,0.00047170
naturel.),1,0.00047170
noir,1,0.00047170
nom,1,0.00047170
"non,",1,0.00047170
"non.""",1,0.00047170
"nougat,",1,0.00047170
nous!,1,0.00047170
nouvelle-zemble,1,0.00047170
obéir,1,0.00047170
occasion,1,0.00047170
on,1,0.00047170
"oreilles,",1,0.00047170
ouvrir,1,0.00047170
ouvrit,1,0.00047170
où,1,0.00047170
"papier,",1,0.00047170
parade,1,0.00047170
paraissaient,1,0.00047170
paraissait,1,0.00047170
pareille,1,0.00047170
parents:,1,0.00047170
parler,1,0.00047170
parler:,1,0.00047170
parois,1,0.00047170
part,1,0.00047170
"part.""",1,0.00047170
partie,1,0.00047170
paru,1,0.00047170
pas!,1,0.00047170
pas:,1,0.00047170
"passage,",1,0.00047170
passait,1,0.00047170
"passerait,""",1,0.00047170
"pays.--pardon,",1,0.00047170
pendant,1,0.00047170
pensera,1,0.00047170
pensé,1,0.00047170
pensée,1,0.00047170
perdre;,1,0.00047170
perpendiculairement,1,0.00047170
"personnages,",1,0.00047170
personnages.,1,0.00047170
personne,1,0.00047170
"petite,",1,0.00047170
petits,1,0.00047170
"peu,",1,0.00047170
peur.,1,0.00047170
peur;,1,0.00047170
peut-être,1,0.00047170
"peut-être,",1,0.00047170
pied,1,0.00047170
placé,1,0.00047170
plafond.,1,0.00047170
"plainte.""",1,0.00047170
plaisir,1,0.00047170
pleura.,1,0.00047170
pleurer,1,0.00047170
plongeait,1,0.00047170
porta,1,0.00047170
porte.,1,0.00047170
porte;,1,0.00047170
portes;,1,0.00047170
poser.,1,0.00047170
possible,1,0.00047170
pouf!,1,0.00047170
"pourra!""",1,0.00047170
pourrait,1,0.00047170
poursuite,1,0.00047170
pourtant,1,0.00047170
premier.,1,0.00047170
prendre,1,0.00047170
"prendre.""",1,0.00047170
prendriez-vous?),1,0.00047170
presque,1,0.00047170
pris,1,0.00047170
probable.),1,0.00047170
"profond,",1,0.00047170
"profonde,",1,0.00047170
promena,1,0.00047170
promenait,1,0.00047170
présent,1,0.00047170
puisqu'elle,1,0.00047170
"puits,",1,0.00047170
put,1,0.00047170
pénétrer,1,0.00047170
pénétrerai,1,0.00047170
qu'elles,1,0.00047170
qu'on,1,0.00047170
qu'un,1,0.00047170
qu'une,1,0.00047170
qu'à,1,0.00047170
quatre,1,0.00047170
"que,",1,0.00047170
quel,1,0.00047170
quelqu'un;,1,0.00047170
quelquefois,1,0.00047170
quelquefois:,1,0.00047170
quelques,1,0.00047170
question.,1,0.00047170
"questions,",1,0.00047170
quinze,1,0.00047170
quoi!,1,0.00047170
raisins,1,0.00047170
ramper,1,0.00047170
rangée,1,0.00047170
"rapetissait,",1,0.00047170
rapetisser,1,0.00047170
"rapetisser,",1,0.00047170
rappelait,1,0.00047170
"rarement),",1,0.00047170
rat.,1,0.00047170
ravissant,1,0.00047170
rayon,1,0.00047170
regarda,1,0.00047170
"regarda,",1,0.00047170
regarde,1,0.00047170
regarder,1,0.00047170
"regret,",1,0.00047170
remarquera,1,0.00047170
remet,1,0.00047170
rencontra,1,0.00047170
rendait,1,0.00047170
rentre,1,0.00047170
reprit:,1,0.00047170
ressemble,1,0.00047170
reste,1,0.00047170
retenir.,1,0.00047170
retourna,1,0.00047170
revint,1,0.00047170
rideau,1,0.00047170
"rien,",1,0.00047170
roses,1,0.00047170
règles,1,0.00047170
"réfléchir,",1,0.00047170
répondre,1,0.00047170
"répétait,",1,0.00047170
répéter,1,0.00047170
révérence,1,0.00047170
révérence.,1,0.00047170
rêver,1,0.00047170
rôties,1,0.00047170
"s'agenouilla,",1,0.00047170
s'arrangea-t-elle,1,0.00047170
s'assit,1,0.00047170
s'assoupissait,1,0.00047170
s'attendre,1,0.00047170
s'en,1,0.00047170
s'ennuyer,1,0.00047170
s'il,1,0.00047170
s'imaginer,1,0.00047170
s'élança,1,0.00047170
s'être,1,0.00047170
saigne,1,0.00047170
sais.,1,0.00047170
"salle,",1,0.00047170
salle:,1,0.00047170
sauta,1,0.00047170
savais,1,0.00047170
"savoir,",1,0.00047170
second,1,0.00047170
sembla,1,0.00047170
"semble.""",1,0.00047170
sens,1,0.00047170
sentit,1,0.00047170
"serrure,",1,0.00047170
serrures,1,0.00047170
servirait-il,1,0.00047170
seule;,1,0.00047170
simples,1,0.00047170
"soir,",1,0.00047170
sombre,1,0.00047170
sommeil,1,0.00047170
songeant,1,0.00047170
songer,1,0.00047170
sonores.),1,0.00047170
sorte.,1,0.00047170
sortir,1,0.00047170
souris,1,0.00047170
"souris,",1,0.00047170
souvent,1,0.00047170
souvenus,1,0.00047170
stupide,1,0.00047170
suis,1,0.00047170
suite,1,0.00047170
"suite!""",1,0.00047170
suivre,1,0.00047170
suivît,1,0.00047170
"sèches,--et",1,0.00047170
"sûr.""",1,0.00047170
sœur,1,0.00047170
sœur;,1,0.00047170
table.,1,0.00047170
tandis,1,0.00047170
tant,1,0.00047170
tapes,1,0.00047170
tard.,1,0.00047170
tardait,1,0.00047170
tarte,1,0.00047170
tas,1,0.00047170
tellement,1,0.00047170
tenant,1,0.00047170
tenté,1,0.00047170
terre.,1,0.00047170
terre?,1,0.00047170
"terrier,",1,0.00047170
terrier.,1,0.00047170
thé.,1,0.00047170
tiennent,1,0.00047170
tirer,1,0.00047170
tisonnier,1,0.00047170
toits,1,0.00047170
tombait,1,0.00047170
tombe!,1,0.00047170
tombe!--donc,1,0.00047170
tomber.,1,0.00047170
tomberais,1,0.00047170
toujours,1,0.00047170
"tour,",1,0.00047170
tourne,1,0.00047170
"tourné,",1,0.00047170
traces,1,0.00047170
tracés,1,0.00047170
traverser,1,0.00047170
triché,1,0.00047170
tristement,1,0.00047170
trois,1,0.00047170
trouvait,1,0.00047170
trouvant,1,0.00047170
"trouve?""",1,0.00047170
"truffée,",1,0.00047170
très-bas,1,0.00047170
très-bonne,1,0.00047170
très-bons,1,0.00047170
"très-désagréables,",1,0.00047170
très-extraordinaire,1,0.00047170
très-sérieusement:,1,0.00047170
tuer,1,0.00047170
"tunnel,",1,0.00047170
télescope!,1,0.00047170
télescope.,1,0.00047170
"télescope.""",1,0.00047170
ténébreuse,1,0.00047170
"tête,",1,0.00047170
tôt,1,0.00047170
"un.""",1,0.00047170
vainement,1,0.00047170
vais,1,0.00047170
valait,1,0.00047170
venaient,1,0.00047170
vent,1,0.00047170
verrai-je,1,0.00047170
verre.,1,0.00047170
vers,1,0.00047170
vide:,1,0.00047170
vint,1,0.00047170
visage,1,0.00047170
vivement.,1,0.00047170
vivre,1,0.00047170
voilà,1,0.00047170
voir.,1,0.00047170
voit,1,0.00047170
vont,1,0.00047170
voudrais,1,0.00047170
voulue,1,0.00047170
voyait,1,0.00047170
voyant,1,0.00047170
"voyez,",1,0.00047170
vraiment,1,0.00047170
"vérité,",1,0.00047170
yeux;,1,0.00047170
çà,1,0.00047170
éclair,1,0.00047170
éclairée,1,0.00047170
épaules?,1,0.00047170
épuisée,1,0.00047170
"éteinte,",1,0.00047170
étendue,1,0.00047170
étiquette,1,0.00047170
"étiquette,",1,0.00047170
"étonnant,",1,0.00047170
étonnement,1,0.00047170
"étonner,",1,0.00047170
étonnée,1,0.00047170
étrange,1,0.00047170
étroit,1,0.00047170
été,1,0.00047170
