#token,count,percentage
disagree,1,0.00045746
disappointment,1,0.00045746
distance—but,1,0.00045746
"do,",1,0.00045746
do:,1,0.00045746
don’t,1,0.00045746
door;,1,0.00045746
doorway;,1,0.00045746
downward!,1,0.00045746
dozing,1,0.00045746
dream,1,0.00045746
dreamy,1,0.00045746
drink,1,0.00045746
drop,1,0.00045746
dry,1,0.00045746
dull,1,0.00045746
"earnestly,",1,0.00045746
earth!,1,0.00045746
earth.,1,0.00045746
eaten,1,0.00045746
eats,1,0.00045746
"either,",1,0.00045746
else,1,0.00045746
empty:,1,0.00045746
"end,",1,0.00045746
end?,1,0.00045746
enough,1,0.00045746
every,1,0.00045746
except,1,0.00045746
expecting,1,0.00045746
eye,1,0.00045746
eyes,1,0.00045746
eyes;,1,0.00045746
face,1,0.00045746
"fact,",1,0.00045746
fallen,1,0.00045746
fancy,1,0.00045746
fear,1,0.00045746
feeling!”,1,0.00045746
feet,1,0.00045746
"feet,",1,0.00045746
field,1,0.00045746
fifteen,1,0.00045746
filled,1,0.00045746
finger,1,0.00045746
first,1,0.00045746
"first,”",1,0.00045746
fitted!,1,0.00045746
flame,1,0.00045746
flashed,1,0.00045746
flavour,1,0.00045746
flowers,1,0.00045746
followed,1,0.00045746
fond,1,0.00045746
fortunately,1,0.00045746
"fountains,",1,0.00045746
four,1,0.00045746
friends,1,0.00045746
funny,1,0.00045746
further:,1,0.00045746
game,1,0.00045746
"garden,",1,0.00045746
garden.,1,0.00045746
gave,1,0.00045746
getting!”,1,0.00045746
girl,1,0.00045746
glad,1,0.00045746
glass,1,0.00045746
"glass,",1,0.00045746
glass;,1,0.00045746
grand,1,0.00045746
"growing,",1,0.00045746
"had,",1,0.00045746
half,1,0.00045746
hall;,1,0.00045746
hanging,1,0.00045746
happen,1,0.00045746
"happen,",1,0.00045746
happened,1,0.00045746
"happened,",1,0.00045746
happens,1,0.00045746
happens!”,1,0.00045746
hardly,1,0.00045746
heads,1,0.00045746
heap,1,0.00045746
hedge.,1,0.00045746
"her,",1,0.00045746
her.,1,0.00045746
"high,",1,0.00045746
high:,1,0.00045746
histories,1,0.00045746
hold,1,0.00045746
holding,1,0.00045746
home!,1,0.00045746
hope,1,0.00045746
hoping,1,0.00045746
house!”,1,0.00045746
hung,1,0.00045746
hurried,1,0.00045746
hurry.,1,0.00045746
hurrying,1,0.00045746
"hurt,",1,0.00045746
i.,1,0.00045746
idea,1,0.00045746
ignorant,1,0.00045746
impossible.,1,0.00045746
indeed,1,0.00045746
indeed:,1,0.00045746
"is,",1,0.00045746
"it),",1,0.00045746
"it,”",1,0.00045746
it:,1,0.00045746
it?),1,0.00045746
its,1,0.00045746
"itself,",1,0.00045746
i’m,1,0.00045746
jumped,1,0.00045746
key;,1,0.00045746
killing,1,0.00045746
knelt,1,0.00045746
knew,1,0.00045746
"knife,",1,0.00045746
"know,”",1,0.00045746
"knowledge,",1,0.00045746
"label,",1,0.00045746
labelled,1,0.00045746
lamps,1,0.00045746
"large,",1,0.00045746
larger,1,0.00045746
"larger,",1,0.00045746
late,1,0.00045746
late!”,1,0.00045746
"lately,",1,0.00045746
later.,1,0.00045746
learnt,1,0.00045746
leave,1,0.00045746
"leaves,",1,0.00045746
led,1,0.00045746
left,1,0.00045746
legs,1,0.00045746
lessons,1,0.00045746
let,1,0.00045746
letters.,1,0.00045746
life,1,0.00045746
likely,1,0.00045746
listen,1,0.00045746
"listening,",1,0.00045746
lit,1,0.00045746
"lock,",1,0.00045746
locked;,1,0.00045746
locks,1,0.00045746
long,1,0.00045746
"long,",1,0.00045746
long;,1,0.00045746
longed,1,0.00045746
longer,1,0.00045746
lost:,1,0.00045746
loveliest,1,0.00045746
lovely,1,0.00045746
lying,1,0.00045746
making,1,0.00045746
manage,1,0.00045746
managed,1,0.00045746
maps,1,0.00045746
"marmalade”,",1,0.00045746
matter,1,0.00045746
"ma’am,",1,0.00045746
me!,1,0.00045746
me”,1,0.00045746
mice,1,0.00045746
"middle,",1,0.00045746
milk,1,0.00045746
minute!”,1,0.00045746
minutes,1,0.00045746
miss,1,0.00045746
mixed,1,0.00045746
moment:,1,0.00045746
more,1,0.00045746
"mouse,",1,0.00045746
name,1,0.00045746
natural);,1,0.00045746
near,1,0.00045746
neck,1,0.00045746
nervous,1,0.00045746
new,1,0.00045746
next.,1,0.00045746
"nice,",1,0.00045746
"no,",1,0.00045746
nor,1,0.00045746
not”;,1,0.00045746
"now,”",1,0.00045746
occurred,1,0.00045746
"off,",1,0.00045746
off.,1,0.00045746
oh,1,0.00045746
"oh,",1,0.00045746
"on,",1,0.00045746
once;,1,0.00045746
open,1,0.00045746
opportunity,1,0.00045746
other,1,0.00045746
"other,",1,0.00045746
ought,1,0.00045746
"out,",1,0.00045746
over,1,0.00045746
over),1,0.00045746
over.,1,0.00045746
overhead;,1,0.00045746
paper,1,0.00045746
passage,1,0.00045746
passed;,1,0.00045746
past,1,0.00045746
peeped,1,0.00045746
pegs.,1,0.00045746
people!,1,0.00045746
people.,1,0.00045746
perhaps,1,0.00045746
person!”,1,0.00045746
picking,1,0.00045746
"pine-apple,",1,0.00045746
pink,1,0.00045746
plainly,1,0.00045746
playing,1,0.00045746
"please,",1,0.00045746
pleasure,1,0.00045746
plenty,1,0.00045746
poker,1,0.00045746
pop,1,0.00045746
possibly,1,0.00045746
practice,1,0.00045746
presently,1,0.00045746
pretend,1,0.00045746
pretending,1,0.00045746
printed,1,0.00045746
"question,",1,0.00045746
rat-hole:,1,0.00045746
read,1,0.00045746
"reading,",1,0.00045746
really,1,0.00045746
red-hot,1,0.00045746
remained,1,0.00045746
remarkable,1,0.00045746
remembered,1,0.00045746
respectable,1,0.00045746
roast,1,0.00045746
roof.,1,0.00045746
"round,",1,0.00045746
row,1,0.00045746
sadly,1,0.00045746
"said,",1,0.00045746
same,1,0.00045746
sat,1,0.00045746
saucer,1,0.00045746
saw,1,0.00045746
saw.,1,0.00045746
"say,",1,0.00045746
say.),1,0.00045746
"schoolroom,",1,0.00045746
scolded,1,0.00045746
second,1,0.00045746
see:,1,0.00045746
seem,1,0.00045746
seen:,1,0.00045746
seldom,1,0.00045746
set,1,0.00045746
severely,1,0.00045746
sharply;,1,0.00045746
shelves,1,0.00045746
she’ll,1,0.00045746
shoulders.,1,0.00045746
showing,1,0.00045746
shrink,1,0.00045746
shut,1,0.00045746
side,1,0.00045746
sides,1,0.00045746
"sight,",1,0.00045746
simple,1,0.00045746
sitting,1,0.00045746
size,1,0.00045746
size:,1,0.00045746
sleepy,1,0.00045746
"sleepy,",1,0.00045746
slippery;,1,0.00045746
"slowly,",1,0.00045746
"small,",1,0.00045746
"smaller,",1,0.00045746
solid,1,0.00045746
some,1,0.00045746
somebody,1,0.00045746
sometimes,1,0.00045746
"sometimes,",1,0.00045746
somewhere,1,0.00045746
somewhere.”,1,0.00045746
sooner,1,0.00045746
sound,1,0.00045746
spoke—fancy,1,0.00045746
stairs!,1,0.00045746
started,1,0.00045746
sticks,1,0.00045746
stopping,1,0.00045746
straight,1,0.00045746
stupid,1,0.00045746
"stupid),",1,0.00045746
"suddenly,",1,0.00045746
"sure,",1,0.00045746
surprised,1,0.00045746
table,1,0.00045746
table:,1,0.00045746
take,1,0.00045746
talking,1,0.00045746
taste,1,0.00045746
taught,1,0.00045746
tea-time.,1,0.00045746
tears,1,0.00045746
telescope!,1,0.00045746
telescope.”,1,0.00045746
telescopes:,1,0.00045746
tell,1,0.00045746
ten,1,0.00045746
than,1,0.00045746
that!”,1,0.00045746
"that,",1,0.00045746
that;,1,0.00045746
them,1,0.00045746
them.,1,0.00045746
them:,1,0.00045746
then?”,1,0.00045746
thing,1,0.00045746
thing.,1,0.00045746
"things,",1,0.00045746
think!”,1,0.00045746
this;,1,0.00045746
though,1,0.00045746
thousand,1,0.00045746
three-legged,1,0.00045746
"through,”",1,0.00045746
"time,",1,0.00045746
time?”,1,0.00045746
tiny,1,0.00045746
"to,",1,0.00045746
"to-night,",1,0.00045746
to?”,1,0.00045746
"toast,)",1,0.00045746
"toffee,",1,0.00045746
took,1,0.00045746
trouble,1,0.00045746
true.),1,0.00045746
truth:,1,0.00045746
"trying,",1,0.00045746
tumbling,1,0.00045746
tunnel,1,0.00045746
"turkey,",1,0.00045746
twice,1,0.00045746
"underneath,",1,0.00045746
unpleasant,1,0.00045746
"up,",1,0.00045746
usually,1,0.00045746
ventured,1,0.00045746
"waistcoat-pocket,",1,0.00045746
"waistcoat-pocket_,",1,0.00045746
waited,1,0.00045746
waiting,1,0.00045746
walk,1,0.00045746
walked,1,0.00045746
walking,1,0.00045746
wander,1,0.00045746
"was,",1,0.00045746
way.,1,0.00045746
way?,1,0.00045746
"way?”,",1,0.00045746
"well,",1,0.00045746
well.,1,0.00045746
"while,",1,0.00045746
"whiskers,",1,0.00045746
who,1,0.00045746
wild,1,0.00045746
will,1,0.00045746
"wind,",1,0.00045746
wise,1,0.00045746
without,1,0.00045746
wonder?”,1,0.00045746
wondered,1,0.00045746
wondering,1,0.00045746
word),1,0.00045746
"work,",1,0.00045746
world,1,0.00045746
worth,1,0.00045746
wouldn’t,1,0.00045746
written,1,0.00045746
"you,",1,0.00045746
your,1,0.00045746
you’re,1,0.00045746
zealand,1,0.00045746
‘_poison_’,1,0.00045746
“after,1,0.00045746
“but,1,0.00045746
"“come,",1,0.00045746
“dinah’ll,1,0.00045746
“eat,1,0.00045746
“for,1,0.00045746
“in,1,0.00045746
“it,1,0.00045746
"“no,",1,0.00045746
"“now,",1,0.00045746
“orange,1,0.00045746
“to,1,0.00045746
“well!”,1,0.00045746
"“well,",1,0.00045746
“what,1,0.00045746
“which,1,0.00045746
“without,1,0.00045746
“—but,1,0.00045746
"“—yes,",1,0.00045746
