#token,count,percentage
"""marmelade d'oranges.""",1,0.00047192
"""on dirait",1,0.00047192
"""oui, c'est",1,0.00047192
"""par ma",1,0.00047192
"""pourvu qu'on",1,0.00047192
"""qu'un livre",1,0.00047192
"""si cela",1,0.00047192
"""si j'allais",1,0.00047192
"""songez donc,""",1,0.00047192
"""tiens, je",1,0.00047192
"""voyons, dinah,",1,0.00047192
"""à quoi",1,0.00047192
'_poison_' ou,1,0.00047192
(alice n'avait,1,0.00047192
(au fait,1,0.00047192
(bien qu'elle,1,0.00047192
(ce qui,1,0.00047192
(comme vous,1,0.00047192
(dinah c'était,1,0.00047192
(elle n'était,1,0.00047192
(en y,1,0.00047192
(quelle idée!,1,0.00047192
(qui certes,1,0.00047192
(tant bien,1,0.00047192
"* ""je",1,0.00047192
[illustration] c'est,1,0.00047192
[illustration] tout,1,0.00047192
a fini,1,0.00047192
a plus,1,0.00047192
a écrit,1,0.00047192
absence ce,1,0.00047192
admirablement imprimés,1,0.00047192
admirablement tracés,1,0.00047192
ai bien,1,0.00047192
aimait beaucoup,1,0.00047192
"ainsi,"" se",1,0.00047192
"airs, j'en",1,0.00047192
alice ouvrit,1,0.00047192
alice part,1,0.00047192
alice pensa,1,0.00047192
alice sauta,1,0.00047192
alice vivement.,1,0.00047192
alice! en,1,0.00047192
"alice, ""après",1,0.00047192
"alice, ""il",1,0.00047192
"alice, ""je",1,0.00047192
"alice, ""on",1,0.00047192
"alice, ""qu'un",1,0.00047192
"alice, ""à",1,0.00047192
"alice, assise",1,0.00047192
"alice, faute",1,0.00047192
alice. elle,1,0.00047192
"alice: ""si",1,0.00047192
allait devenir.,1,0.00047192
allait rapetisser,1,0.00047192
allait tout,1,0.00047192
allait à,1,0.00047192
allait; mais,1,0.00047192
aller de,1,0.00047192
alors dans,1,0.00047192
alors tout,1,0.00047192
alors une,1,0.00047192
alors à,1,0.00047192
"alors, arrive",1,0.00047192
"alors?"" et",1,0.00047192
"antipathies, je",1,0.00047192
aperçut alors,1,0.00047192
aperçut un,1,0.00047192
appris pas,1,0.00047192
après avoir,1,0.00047192
"après, alice",1,0.00047192
"après, il",1,0.00047192
"après, voyant",1,0.00047192
"armoires. ""certes,""",1,0.00047192
arriva tout,1,0.00047192
arrivait en,1,0.00047192
arrivant à,1,0.00047192
arrive le,1,0.00047192
arrive que,1,0.00047192
arrive tout,1,0.00047192
arrivé d'autres,1,0.00047192
arrivé tant,1,0.00047192
as-tu jamais,1,0.00047192
assise auprès,1,0.00047192
attachée une,1,0.00047192
atteindre à,1,0.00047192
attendit pourtant,1,0.00047192
attendre à,1,0.00047192
attraper une,1,0.00047192
au beau,1,0.00047192
"au beurre,)",1,0.00047192
au cou,1,0.00047192
au doigt,1,0.00047192
au fond,1,0.00047192
au jardin;,1,0.00047192
au moins,1,0.00047192
au pied,1,0.00047192
au plafond.,1,0.00047192
"aucune. cependant,",1,0.00047192
auprès de,1,0.00047192
aurait dû,1,0.00047192
aussi elle,1,0.00047192
aussi s'arrangea-t-elle,1,0.00047192
aussitôt que,1,0.00047192
autour d'elle,1,0.00047192
autour de,1,0.00047192
"autre clef,",1,0.00047192
"aux antipathies,",1,0.00047192
"aux cerises,",1,0.00047192
aux yeux,1,0.00047192
aux yeux;,1,0.00047192
avaient été,1,0.00047192
avait appris,1,0.00047192
avait des,1,0.00047192
avait disparu.,1,0.00047192
avait guère,1,0.00047192
avait jeté,1,0.00047192
avait lu,1,0.00047192
avait oublié,1,0.00047192
avait paru,1,0.00047192
avait point,1,0.00047192
avait pour,1,0.00047192
avait rien,1,0.00047192
avait tellement,1,0.00047192
avalé. *,1,0.00047192
"avance,"" pensait",1,0.00047192
avant même,1,0.00047192
avec ces,1,0.00047192
avec des,1,0.00047192
avec moi?,1,0.00047192
avec un,1,0.00047192
avec étonnement,1,0.00047192
avoir jamais,1,0.00047192
avoir triché,1,0.00047192
avoir vainement,1,0.00047192
ayant fait,1,0.00047192
bah! impossible,1,0.00047192
bas. aux,1,0.00047192
"basse, éclairée",1,0.00047192
beau jardin.,1,0.00047192
beau milieu,1,0.00047192
beaux et,1,0.00047192
"belle avance,""",1,0.00047192
"belle, alice",1,0.00047192
"beurre,) elle",1,0.00047192
bien ce,1,0.00047192
bien clairement,1,0.00047192
bien doucement;,1,0.00047192
bien facile,1,0.00047192
bien finir,1,0.00047192
bien juste.),1,0.00047192
bien la,1,0.00047192
bien peur;,1,0.00047192
bien probable.),1,0.00047192
"bien profond,",1,0.00047192
bien près,1,0.00047192
bien qu'elle,1,0.00047192
"bien que,",1,0.00047192
bien simples,1,0.00047192
"bien sûr.""",1,0.00047192
bien trop,1,0.00047192
bien un,1,0.00047192
bien vite,1,0.00047192
bien à,1,0.00047192
"bien étonnant,",1,0.00047192
bientôt elle,1,0.00047192
bientôt tout,1,0.00047192
blanc aux,1,0.00047192
blanc brûle,1,0.00047192
blanc qui,1,0.00047192
boit immodérément,1,0.00047192
bon exercice,1,0.00047192
bon pleurer,1,0.00047192
"bon, (au",1,0.00047192
bout de,1,0.00047192
bouteille (qui,1,0.00047192
bouteille marquée,1,0.00047192
bouteille n'était,1,0.00047192
bouteille était,1,0.00047192
boîte en,1,0.00047192
brave chez,1,0.00047192
"brillantes, de",1,0.00047192
brouiller le,1,0.00047192
brusque qu'alice,1,0.00047192
brûle les,1,0.00047192
"brûlés, dévorés",1,0.00047192
"bêtes féroces,",1,0.00047192
c'est ce,1,0.00047192
c'était comme,1,0.00047192
c'était son,1,0.00047192
c'était un,1,0.00047192
car ce,1,0.00047192
car cette,1,0.00047192
car la,1,0.00047192
car vous,1,0.00047192
carrés de,1,0.00047192
cartes géographiques,1,0.00047192
"causeries!"". elle",1,0.00047192
ce beau,1,0.00047192
ce mot,1,0.00047192
ce ne,1,0.00047192
ce pouvait,1,0.00047192
ce qu'elle,1,0.00047192
ce que,1,0.00047192
"ce soir,",1,0.00047192
cela n'avançait,1,0.00047192
cela ne,1,0.00047192
cela pour,1,0.00047192
cela ressemble,1,0.00047192
cela serait,1,0.00047192
cela servirait-il,1,0.00047192
cela; mais,1,0.00047192
cela; peut-être,1,0.00047192
celle d'une,1,0.00047192
centre de,1,0.00047192
cependant c'était,1,0.00047192
"cependant, ayant",1,0.00047192
"cependant, comme",1,0.00047192
"cependant, quand",1,0.00047192
"cerises, de",1,0.00047192
certes n'était,1,0.00047192
ces carrés,1,0.00047192
ces fraîches,1,0.00047192
ces grands,1,0.00047192
ces mots,1,0.00047192
ces portes,1,0.00047192
"ces questions,",1,0.00047192
cesser tout,1,0.00047192
cette bouteille,1,0.00047192
cette idée,1,0.00047192
cette petite,1,0.00047192
cette question.,1,0.00047192
cette salle,1,0.00047192
"cette salle,",1,0.00047192
"cette étiquette,",1,0.00047192
cette étrange,1,0.00047192
chaleur du,1,0.00047192
"champ, et",1,0.00047192
"chandelle éteinte,",1,0.00047192
chandelle. que,1,0.00047192
chapitre premier.,1,0.00047192
"chat.) ""pourvu",1,0.00047192
"chats?"" car",1,0.00047192
chauffé à,1,0.00047192
"chauve-souris, et",1,0.00047192
chauves-souris mangent-elles,1,0.00047192
chauves-souris? les,1,0.00047192
"chauves-souris?"" et",1,0.00047192
"chauves-souris?"" ici",1,0.00047192
"chauves-souris?"" quand",1,0.00047192
chemin le,1,0.00047192
cherchait à,1,0.00047192
chez nous!,1,0.00047192
choses dans,1,0.00047192
"choses l'une,",1,0.00047192
"choses très-désagréables,",1,0.00047192
chute n'en,1,0.00047192
chute pareille,1,0.00047192
"chute, de",1,0.00047192
clairement à,1,0.00047192
clef d'or,1,0.00047192
clef fût,1,0.00047192
clef qu'elle,1,0.00047192
"clef, ou",1,0.00047192
clef; si,1,0.00047192
clous des,1,0.00047192
"coin tourné,",1,0.00047192
"coin: ""par",1,0.00047192
combien de,1,0.00047192
comme cela,1,0.00047192
comme cette,1,0.00047192
comme dans,1,0.00047192
comme il,1,0.00047192
comme ils,1,0.00047192
comme le,1,0.00047192
comme tout,1,0.00047192
comme une,1,0.00047192
comme ça,1,0.00047192
comment m'y,1,0.00047192
comment vous,1,0.00047192
commença à,1,0.00047192
complétement la,1,0.00047192
comprenez bien,1,0.00047192
conduisait dans,1,0.00047192
confiture portant,1,0.00047192
"conseille, mademoiselle,",1,0.00047192
conseils (bien,1,0.00047192
"contenu, et",1,0.00047192
"contes, que",1,0.00047192
"corinthe. ""tiens,",1,0.00047192
cou de,1,0.00047192
coup elle,1,0.00047192
coup il,1,0.00047192
coup un,1,0.00047192
"coup, pouf!",1,0.00047192
"coupure profonde,",1,0.00047192
courir de,1,0.00047192
couronne de,1,0.00047192
court à,1,0.00047192
crainte de,1,0.00047192
croire qu'il,1,0.00047192
"crois."" (elle",1,0.00047192
croquet qu'elle,1,0.00047192
"crème, d'ananas,",1,0.00047192
cueillir les,1,0.00047192
curieuse de,1,0.00047192
curiosité elle,1,0.00047192
"côté droit,",1,0.00047192
"côté gauche,",1,0.00047192
cœur tôt,1,0.00047192
d'abord elle,1,0.00047192
"d'abord,"" dit-elle,",1,0.00047192
d'abord; par,1,0.00047192
"d'ananas, de",1,0.00047192
d'armoires et,1,0.00047192
d'atteindre à,1,0.00047192
"d'auditeur, cependant",1,0.00047192
d'autres choses,1,0.00047192
d'avoir pensé,1,0.00047192
d'avoir rien,1,0.00047192
d'elle et,1,0.00047192
d'elle. il,1,0.00047192
d'entendre parler,1,0.00047192
d'errer au,1,0.00047192
"d'images, pas",1,0.00047192
d'impossibles. comme,1,0.00047192
d'or à,1,0.00047192
d'or. alice,1,0.00047192
d'or. elle,1,0.00047192
"d'oranges."" mais,",1,0.00047192
d'ordinaire; et,1,0.00047192
d'ouvrir celles,1,0.00047192
d'un des,1,0.00047192
d'une bouteille,1,0.00047192
d'une chandelle,1,0.00047192
d'une des,1,0.00047192
d'une grande,1,0.00047192
d'une haie.,1,0.00047192
d'étagères; çà,1,0.00047192
d'être bien,1,0.00047192
dame quand,1,0.00047192
dans ce,1,0.00047192
dans de,1,0.00047192
dans la,1,0.00047192
dans les,1,0.00047192
dans sa,1,0.00047192
dans ses,1,0.00047192
de bien,1,0.00047192
de brouiller,1,0.00047192
de ce,1,0.00047192
de cesser,1,0.00047192
de chemin,1,0.00047192
de confiture,1,0.00047192
de corinthe.,1,0.00047192
de croquet,1,0.00047192
"de crème,",1,0.00047192
de cueillir,1,0.00047192
de deux,1,0.00047192
de dialogues!,1,0.00047192
de dinde,1,0.00047192
de dégringoler,1,0.00047192
de fagots,1,0.00047192
"de fatigue,",1,0.00047192
de feuilles,1,0.00047192
de fleurs,1,0.00047192
de gens,1,0.00047192
"de haut,",1,0.00047192
de haut;,1,0.00047192
de joie,1,0.00047192
de jolis,1,0.00047192
"de l'autre,",1,0.00047192
de lait,1,0.00047192
de lampes,1,0.00047192
de lapin,1,0.00047192
de latitude,1,0.00047192
de les,1,0.00047192
de longitude,1,0.00047192
de lui,1,0.00047192
de manière,1,0.00047192
de marguerites,1,0.00047192
de me,1,0.00047192
de mieux,1,0.00047192
de milles,1,0.00047192
"de nougat,",1,0.00047192
de passer,1,0.00047192
de plus,1,0.00047192
"de profondeur,",1,0.00047192
de quoi,1,0.00047192
de regarder,1,0.00047192
de répéter,1,0.00047192
de rôties,1,0.00047192
de s'attendre,1,0.00047192
de sa,1,0.00047192
de savoir,1,0.00047192
de sortir,1,0.00047192
de souris,1,0.00047192
de suite,1,0.00047192
"de suite!""",1,0.00047192
de tarte,1,0.00047192
de tomber.,1,0.00047192
de très-bons,1,0.00047192
de tuer,1,0.00047192
de vivre,1,0.00047192
degré de,1,0.00047192
demandant comment,1,0.00047192
demandant si,1,0.00047192
demander avec,1,0.00047192
demander cela;,1,0.00047192
demander le,1,0.00047192
derrière se,1,0.00047192
des armoires.,1,0.00047192
des bêtes,1,0.00047192
des cartes,1,0.00047192
"des chauves-souris?""",1,0.00047192
des choses,1,0.00047192
des clous,1,0.00047192
des enfants,1,0.00047192
des images.,1,0.00047192
des instructions,1,0.00047192
des pieds,1,0.00047192
des portes,1,0.00047192
des portes;,1,0.00047192
des raisins,1,0.00047192
des tapes,1,0.00047192
des toits,1,0.00047192
dessus '_poison_',1,0.00047192
dessus qu'une,1,0.00047192
deux choses,1,0.00047192
deux fois,1,0.00047192
deux pas:,1,0.00047192
"deux personnages,",1,0.00047192
deux personnages.,1,0.00047192
devant elle,1,0.00047192
devenir. d'abord,1,0.00047192
"deviendrais-je alors?""",1,0.00047192
"dialogues! ""la",1,0.00047192
dinah par,1,0.00047192
"dinah, dis-moi",1,0.00047192
"dinah, ma",1,0.00047192
"dinde truffée,",1,0.00047192
dirait que,1,0.00047192
"dire ""_buvez-moi_""",1,0.00047192
dire latitude,1,0.00047192
"dire, tandis",1,0.00047192
dis-moi la,1,0.00047192
"disait alice,",1,0.00047192
"disait: ""ah!",1,0.00047192
disant très-sérieusement:,1,0.00047192
disparaître dans,1,0.00047192
disparaître le,1,0.00047192
disparu. elle,1,0.00047192
dit alice,1,0.00047192
dit alice:,1,0.00047192
dit tout,1,0.00047192
dit-elle tout,1,0.00047192
"dit-elle, ""et",1,0.00047192
dites-moi un,1,0.00047192
dix pouces,1,0.00047192
doigt une,1,0.00047192
dois être,1,0.00047192
donc avoir,1,0.00047192
donc pas!,1,0.00047192
donc un,1,0.00047192
"donc, cela",1,0.00047192
"donc,"" se",1,0.00047192
donnaient leurs,1,0.00047192
donnant les,1,0.00047192
donner de,1,0.00047192
donner sa,1,0.00047192
donné des,1,0.00047192
doucement; car,1,0.00047192
droit comme,1,0.00047192
"droit, puis",1,0.00047192
drôle de,1,0.00047192
"drôle,"" dit",1,0.00047192
du centre,1,0.00047192
"du gâteau,",1,0.00047192
du gâteau;,1,0.00047192
du haut,1,0.00047192
du jour,1,0.00047192
du lapin,1,0.00047192
du monde.,1,0.00047192
"du passage,",1,0.00047192
"du pays.--pardon,",1,0.00047192
"du puits,",1,0.00047192
du terrier.,1,0.00047192
du thé.,1,0.00047192
du trou,1,0.00047192
décida à,1,0.00047192
découvrit le,1,0.00047192
dégringoler l'escalier!,1,0.00047192
déjà arrivé,1,0.00047192
"déjà faits,""",1,0.00047192
déposer en,1,0.00047192
dévorés par,1,0.00047192
dû s'en,1,0.00047192
effet. elle,1,0.00047192
elle a,1,0.00047192
elle allait,1,0.00047192
elle allait;,1,0.00047192
elle attendit,1,0.00047192
elle cherchait,1,0.00047192
elle fit,1,0.00047192
elle grandissait,1,0.00047192
elle mangea,1,0.00047192
elle n'en,1,0.00047192
elle n'osait,1,0.00047192
elle porta,1,0.00047192
elle prit,1,0.00047192
elle regarda,1,0.00047192
elle rencontra,1,0.00047192
elle reprit:,1,0.00047192
elle retourna,1,0.00047192
elle revint,1,0.00047192
"elle répétait,",1,0.00047192
"elle s'agenouilla,",1,0.00047192
elle s'aperçut,1,0.00047192
elle s'assoupissait,1,0.00047192
elle s'élança,1,0.00047192
elle tombait,1,0.00047192
elle trouva,1,0.00047192
elle un,1,0.00047192
elle vit,1,0.00047192
elle voit,1,0.00047192
elle voulait,1,0.00047192
en arrivant,1,0.00047192
en avait,1,0.00047192
en bas.,1,0.00047192
en effet.,1,0.00047192
en faire,1,0.00047192
en goûter,1,0.00047192
en grosses,1,0.00047192
en l'air!,1,0.00047192
en l'air;,1,0.00047192
en moi-même,1,0.00047192
en ouvrir,1,0.00047192
"en papier,",1,0.00047192
en venaient,1,0.00047192
encore une,1,0.00047192
encore. cela,1,0.00047192
"endormie: ""les",1,0.00047192
enfant aimait,1,0.00047192
enfant s'assit,1,0.00047192
enfants avaient,1,0.00047192
"enfin, épuisée",1,0.00047192
ennuyeux et,1,0.00047192
ensuite elle,1,0.00047192
entendre le,1,0.00047192
entendre une,1,0.00047192
entraînée par,1,0.00047192
espérant presque,1,0.00047192
essaya de,1,0.00047192
essaya la,1,0.00047192
est noir,1,0.00047192
est-ce ici,1,0.00047192
est-ce que,1,0.00047192
est-ce? lequel,1,0.00047192
"est-ce?"" elle",1,0.00047192
et alice,1,0.00047192
"et alors,",1,0.00047192
et arriva,1,0.00047192
et arrive,1,0.00047192
"et basse,",1,0.00047192
et bien,1,0.00047192
et cela,1,0.00047192
et commençait,1,0.00047192
et d'errer,1,0.00047192
et d'étagères;,1,0.00047192
et des,1,0.00047192
"et enfin,",1,0.00047192
et eut,1,0.00047192
et fut,1,0.00047192
et la,1,0.00047192
"et là,",1,0.00047192
et mes,1,0.00047192
et pleura.,1,0.00047192
et qu'elle,1,0.00047192
et qu'il,1,0.00047192
et que,1,0.00047192
et quelquefois,1,0.00047192
et quelquefois:,1,0.00047192
et regarde,1,0.00047192
et rien,1,0.00047192
et s'aperçut,1,0.00047192
et sonores.),1,0.00047192
et stupide,1,0.00047192
et un,1,0.00047192
et une,1,0.00047192
et vit,1,0.00047192
et y,1,0.00047192
"et, après",1,0.00047192
"et, jetant",1,0.00047192
"et, portant",1,0.00047192
"et, à",1,0.00047192
eut bien,1,0.00047192
eut bientôt,1,0.00047192
eut tout,1,0.00047192
"exemple, que",1,0.00047192
exercice que,1,0.00047192
"extraordinaires, qu'alice",1,0.00047192
"extraordinaires, que",1,0.00047192
eût personne,1,0.00047192
facile à,1,0.00047192
faculté de,1,0.00047192
fagots et,1,0.00047192
faire parade,1,0.00047192
"faire un.""",1,0.00047192
faire une,1,0.00047192
"faire, se",1,0.00047192
faire; une,1,0.00047192
faisait pas,1,0.00047192
fait au,1,0.00047192
fait c'était,1,0.00047192
fait disparaître,1,0.00047192
"fait grandir,",1,0.00047192
fait le,1,0.00047192
"fait rapetisser,",1,0.00047192
"fait tard!""",1,0.00047192
fait un,1,0.00047192
"faits,"" dit-elle",1,0.00047192
"fatigue, la",1,0.00047192
faut pas,1,0.00047192
faute d'avoir,1,0.00047192
façon ou,1,0.00047192
façon si,1,0.00047192
ferai cette,1,0.00047192
ferais pas,1,0.00047192
ferme comme,1,0.00047192
"fermées, et,",1,0.00047192
"feuilles sèches,--et",1,0.00047192
fine pour,1,0.00047192
fini de,1,0.00047192
finir par,1,0.00047192
finira donc,1,0.00047192
fit alors,1,0.00047192
flamme d'une,1,0.00047192
"fleurs brillantes,",1,0.00047192
"fleurs, quand",1,0.00047192
fois même,1,0.00047192
fois qu'il,1,0.00047192
fontaines! mais,1,0.00047192
"fort bon,",1,0.00047192
fort que,1,0.00047192
"franchement, c'est",1,0.00047192
frappée de,1,0.00047192
fraîches fontaines!,1,0.00047192
fussent trop,1,0.00047192
fut tout,1,0.00047192
fâchée cette,1,0.00047192
"féroces, et",1,0.00047192
fût pas,1,0.00047192
fût trop,1,0.00047192
gagner alice.,1,0.00047192
garnies d'armoires,1,0.00047192
"gauche, alice",1,0.00047192
"gazon, commençait",1,0.00047192
gens qui,1,0.00047192
glissant; et,1,0.00047192
gousset et,1,0.00047192
"gousset, la",1,0.00047192
goûter le,1,0.00047192
"grand regret,",1,0.00047192
"grande joie,",1,0.00047192
"grande profondeur,",1,0.00047192
"grandes, soit",1,0.00047192
grandeur voulue,1,0.00047192
"grandir, je",1,0.00047192
grandissait ou,1,0.00047192
grands mots,1,0.00047192
grimoire donnant,1,0.00047192
grimper le,1,0.00047192
grondait si,1,0.00047192
grosses lettres.,1,0.00047192
guère d'impossibles.,1,0.00047192
gâteau sur,1,0.00047192
"gâteau, et,",1,0.00047192
gâteau. *,1,0.00047192
gâteau; mais,1,0.00047192
géographiques et,1,0.00047192
habitude de,1,0.00047192
haie. un,1,0.00047192
hasarda à,1,0.00047192
haut des,1,0.00047192
"haut, et",1,0.00047192
"haut. ""je",1,0.00047192
haut; elle,1,0.00047192
hélas! soit,1,0.00047192
"hélas, pauvre",1,0.00047192
ici avec,1,0.00047192
ici la,1,0.00047192
ici le,1,0.00047192
idée de,1,0.00047192
idée que,1,0.00047192
idée! faire,1,0.00047192
ignorante!' pensera,1,0.00047192
il me,1,0.00047192
il ne,1,0.00047192
il plongeait,1,0.00047192
il saigne,1,0.00047192
il était,1,0.00047192
ils vont,1,0.00047192
"images, sans",1,0.00047192
images. en,1,0.00047192
immodérément d'une,1,0.00047192
importait la,1,0.00047192
impossible d'atteindre,1,0.00047192
imprimés en,1,0.00047192
"inquiète: ""lequel",1,0.00047192
"instant après,",1,0.00047192
instant à,1,0.00047192
instructions bien,1,0.00047192
j'ai déjà,1,0.00047192
j'allais traverser,1,0.00047192
j'arriverai trop,1,0.00047192
j'aurai à,1,0.00047192
j'en ai,1,0.00047192
jamais elle,1,0.00047192
jamais mangé,1,0.00047192
jamais rien,1,0.00047192
jambes. il,1,0.00047192
jardin du,1,0.00047192
"jardin, et",1,0.00047192
jardin. elle,1,0.00047192
jardin; mais,1,0.00047192
jatte de,1,0.00047192
"je crois.""",1,0.00047192
je lui,1,0.00047192
je pénétrerai,1,0.00047192
je rentre,1,0.00047192
je savais,1,0.00047192
je suis,1,0.00047192
je tomberais,1,0.00047192
je vais,1,0.00047192
je voudrais,1,0.00047192
jetant les,1,0.00047192
jeté les,1,0.00047192
joie passa,1,0.00047192
"joie, il",1,0.00047192
jolis petits,1,0.00047192
jouait toute,1,0.00047192
jour l'endormait,1,0.00047192
"juste.) ""eh",1,0.00047192
l'air que,1,0.00047192
l'air! dites-moi,1,0.00047192
l'air; mais,1,0.00047192
"l'australie?""--en même",1,0.00047192
l'autre de,1,0.00047192
"l'autre, je",1,0.00047192
"l'aveuglette. ""examinons",1,0.00047192
l'effet d'être,1,0.00047192
l'endormait et,1,0.00047192
"l'entendre, car",1,0.00047192
l'escalier! comme,1,0.00047192
l'habitude de,1,0.00047192
l'heure du,1,0.00047192
l'heure). au,1,0.00047192
l'on boit,1,0.00047192
l'ouvrit et,1,0.00047192
l'une ni,1,0.00047192
"l'une, ou",1,0.00047192
"l'œuvre, et",1,0.00047192
la chaleur,1,0.00047192
la clef;,1,0.00047192
la crainte,1,0.00047192
la curiosité,1,0.00047192
la dame,1,0.00047192
la faculté,1,0.00047192
la flamme,1,0.00047192
la grandeur,1,0.00047192
"la main,",1,0.00047192
la manière,1,0.00047192
la moindre,1,0.00047192
la même;,1,0.00047192
la nouvelle-zemble,1,0.00047192
la peine,1,0.00047192
la pensée,1,0.00047192
la porte.,1,0.00047192
la porte;,1,0.00047192
la poursuite,1,0.00047192
la prendre,1,0.00047192
"la regarda,",1,0.00047192
la rendait,1,0.00047192
la révérence,1,0.00047192
la révérence.,1,0.00047192
la salle:,1,0.00047192
"la serrure,",1,0.00047192
la sorte.,1,0.00047192
la table,1,0.00047192
la table.,1,0.00047192
la terre.,1,0.00047192
la terre?,1,0.00047192
la tête,1,0.00047192
la voilà,1,0.00047192
"la vérité,",1,0.00047192
laisser tomber,1,0.00047192
lait à,1,0.00047192
lampes pendues,1,0.00047192
lapin avait,1,0.00047192
lapin avec,1,0.00047192
lapin dans,1,0.00047192
"lapin dire,",1,0.00047192
lapin qui,1,0.00047192
lapin vint,1,0.00047192
large qu'un,1,0.00047192
large trou,1,0.00047192
larmes lui,1,0.00047192
"le champ,",1,0.00047192
le coin,1,0.00047192
le coin:,1,0.00047192
"le contenu,",1,0.00047192
le cœur,1,0.00047192
le déposer,1,0.00047192
