#token,count,percentage
(and she,1,0.00045767
(as well,1,0.00045767
(dinah was,1,0.00045767
"(for, you",1,0.00045767
"(it had,",1,0.00045767
(she was,1,0.00045767
(though she,1,0.00045767
(when she,1,0.00045767
(which was,1,0.00045767
(“which certainly,1,0.00045767
* “what,1,0.00045767
_curtseying_ as,1,0.00045767
_never_ come,1,0.00045767
_not_ marked,1,0.00045767
_one_ respectable,1,0.00045767
_that_ in,1,0.00045767
_through_ the,1,0.00045767
_took a,1,0.00045767
_very_ deeply,1,0.00045767
_very_ good,1,0.00045767
_very_ much,1,0.00045767
_very_ remarkable,1,0.00045767
_was_ no,1,0.00045767
_would_ not,1,0.00045767
a _very_,1,0.00045767
"a bat,",1,0.00045767
a bat?”,1,0.00045767
a bit,1,0.00045767
a book,1,0.00045767
"a book,”",1,0.00045767
a bottle,1,0.00045767
a candle,1,0.00045767
a candle.,1,0.00045767
"a corner,",1,0.00045767
a curious,1,0.00045767
a daisy-chain,1,0.00045767
a dreamy,1,0.00045767
a fall,1,0.00045767
a few,1,0.00045767
a game,1,0.00045767
a heap,1,0.00045767
a hurry.,1,0.00045767
a jar,1,0.00045767
"a knife,",1,0.00045767
a large,1,0.00045767
"a long,",1,0.00045767
a low,1,0.00045767
a moment:,1,0.00045767
"a mouse,",1,0.00045767
a paper,1,0.00045767
a rabbit,1,0.00045767
a rat-hole:,1,0.00045767
a red-hot,1,0.00045767
a row,1,0.00045767
a small,1,0.00045767
a sort,1,0.00045767
a telescope!,1,0.00045767
a telescope.”,1,0.00045767
a thing.,1,0.00045767
a tiny,1,0.00045767
a tunnel,1,0.00045767
"a waistcoat-pocket,",1,0.00045767
"a while,",1,0.00045767
a white,1,0.00045767
about among,1,0.00045767
about children,1,0.00045767
about fifteen,1,0.00045767
about her,1,0.00045767
"about it,",1,0.00045767
about stopping,1,0.00045767
about the,1,0.00045767
about this;,1,0.00045767
across her,1,0.00045767
across the,1,0.00045767
actually _took,1,0.00045767
"advice, (though",1,0.00045767
advise you,1,0.00045767
"afraid, but",1,0.00045767
after a,1,0.00045767
after the,1,0.00045767
"afterwards, it",1,0.00045767
again. suddenly,1,0.00045767
again. the,1,0.00045767
again. “dinah’ll,1,0.00045767
again. “i,1,0.00045767
"against herself,",1,0.00045767
air! do,1,0.00045767
"air, i’m",1,0.00045767
alas for,1,0.00045767
alas! either,1,0.00045767
alice after,1,0.00045767
alice began,1,0.00045767
alice like,1,0.00045767
alice opened,1,0.00045767
alice soon,1,0.00045767
alice started,1,0.00045767
alice think,1,0.00045767
alice ventured,1,0.00045767
alice “without,1,0.00045767
alice! when,1,0.00045767
"alice, “and",1,0.00045767
"alice, “it",1,0.00045767
"alice, “to",1,0.00045767
"alice,) and",1,0.00045767
alice; “i,1,0.00045767
alice’s first,1,0.00045767
all because,1,0.00045767
all dark,1,0.00045767
all locked;,1,0.00045767
all made,1,0.00045767
all round,1,0.00045767
all seemed,1,0.00045767
all think,1,0.00045767
all very,1,0.00045767
almost certain,1,0.00045767
along the,1,0.00045767
aloud. “i,1,0.00045767
"altogether, like",1,0.00045767
among the,1,0.00045767
among those,1,0.00045767
an end?,1,0.00045767
an ignorant,1,0.00045767
and alice’s,1,0.00045767
and behind,1,0.00045767
and book-shelves;,1,0.00045767
and burning,1,0.00045767
and cried.,1,0.00045767
and dry,1,0.00045767
and eaten,1,0.00045767
and finding,1,0.00045767
and fortunately,1,0.00045767
and had,1,0.00045767
and her,1,0.00045767
and here,1,0.00045767
and hot,1,0.00045767
and i,1,0.00045767
and if,1,0.00045767
and make,1,0.00045767
and noticed,1,0.00045767
and of,1,0.00045767
and once,1,0.00045767
and other,1,0.00045767
and picking,1,0.00045767
and pictures,1,0.00045767
and round,1,0.00045767
and said,1,0.00045767
and saying,1,0.00045767
and so,1,0.00045767
and sometimes,1,0.00045767
"and sometimes,",1,0.00045767
and stupid,1,0.00045767
"and stupid),",1,0.00045767
and that,1,0.00045767
and that’s,1,0.00045767
and there,1,0.00045767
and those,1,0.00045767
and though,1,0.00045767
and up,1,0.00045767
and very,1,0.00045767
and wander,1,0.00045767
and was,1,0.00045767
and went,1,0.00045767
"and whiskers,",1,0.00045767
another key,1,0.00045767
another long,1,0.00045767
another moment,1,0.00045767
answer either,1,0.00045767
"antipathies, i",1,0.00045767
anxiously to,1,0.00045767
any further:,1,0.00045767
any of,1,0.00045767
anything about,1,0.00045767
anything; then,1,0.00045767
are no,1,0.00045767
as there,1,0.00045767
"as this,",1,0.00045767
as to,1,0.00045767
as you’re,1,0.00045767
"as, that",1,0.00045767
ask them,1,0.00045767
ask: perhaps,1,0.00045767
"asking! no,",1,0.00045767
at all,1,0.00045767
at home!,1,0.00045767
"at it,",1,0.00045767
at once;,1,0.00045767
at tea-time.,1,0.00045767
"at this,",1,0.00045767
ate a,1,0.00045767
australia?” (and,1,0.00045767
away went,1,0.00045767
"bank, and",1,0.00045767
"bat, and",1,0.00045767
bat?” when,1,0.00045767
bats eat,1,0.00045767
"bats, i",1,0.00045767
bats? do,1,0.00045767
bats?” and,1,0.00045767
be four,1,0.00045767
be getting,1,0.00045767
be late!”,1,0.00045767
be like,1,0.00045767
be lost:,1,0.00045767
be no,1,0.00045767
be of,1,0.00045767
be seen:,1,0.00045767
be shutting,1,0.00045767
"be sure,",1,0.00045767
be worth,1,0.00045767
beasts and,1,0.00045767
beautifully marked,1,0.00045767
beautifully printed,1,0.00045767
because they,1,0.00045767
beds of,1,0.00045767
been all,1,0.00045767
before her,1,0.00045767
before seen,1,0.00045767
before she,1,0.00045767
"before, and",1,0.00045767
"before,” said",1,0.00045767
began again.,1,0.00045767
began talking,1,0.00045767
began to,1,0.00045767
"begin.” for,",1,0.00045767
beginning to,1,0.00045767
belong to,1,0.00045767
best to,1,0.00045767
"bit hurt,",1,0.00045767
"bit, and",1,0.00045767
bleeds; and,1,0.00045767
"blown out,",1,0.00045767
book her,1,0.00045767
book of,1,0.00045767
"book,” thought",1,0.00045767
book-shelves; here,1,0.00045767
bottle marked,1,0.00045767
bottle on,1,0.00045767
box her,1,0.00045767
box that,1,0.00045767
brave they’ll,1,0.00045767
bright flowers,1,0.00045767
brightened up,1,0.00045767
bring tears,1,0.00045767
burn you,1,0.00045767
burning with,1,0.00045767
"burnt, and",1,0.00045767
but alice,1,0.00045767
but do,1,0.00045767
but out-of-the-way,1,0.00045767
but she,1,0.00045767
but they,1,0.00045767
but thought,1,0.00045767
but to,1,0.00045767
but when,1,0.00045767
but you,1,0.00045767
"but, alas",1,0.00045767
"but, alas!",1,0.00045767
"buttered toast,)",1,0.00045767
by a,1,0.00045767
by her,1,0.00045767
by her.,1,0.00045767
by the,1,0.00045767
by this,1,0.00045767
by wild,1,0.00045767
"cake, but",1,0.00045767
"cake, on",1,0.00045767
cake. *,1,0.00045767
can creep,1,0.00045767
can reach,1,0.00045767
candle. i,1,0.00045767
care which,1,0.00045767
cat.) “i,1,0.00045767
catch a,1,0.00045767
"cats?” for,",1,0.00045767
centre of,1,0.00045767
certain to,1,0.00045767
certainly was,1,0.00045767
chapter i.,1,0.00045767
cheated herself,1,0.00045767
"cherry-tart, custard,",1,0.00045767
child was,1,0.00045767
children who,1,0.00045767
climb up,1,0.00045767
close behind,1,0.00045767
close by,1,0.00045767
come out,1,0.00045767
come to,1,0.00045767
"coming to,",1,0.00045767
common way.,1,0.00045767
considering how,1,0.00045767
considering in,1,0.00045767
conversations in,1,0.00045767
conversations?” so,1,0.00045767
"cool fountains,",1,0.00045767
"corner, but",1,0.00045767
"corner, “oh",1,0.00045767
could manage,1,0.00045767
could see,1,0.00045767
could shut,1,0.00045767
"could, for",1,0.00045767
"could, if",1,0.00045767
couldn’t answer,1,0.00045767
"country is,",1,0.00045767
creep under,1,0.00045767
"cried. “come,",1,0.00045767
croquet she,1,0.00045767
crying like,1,0.00045767
cupboards and,1,0.00045767
cupboards as,1,0.00045767
"curiosity, she",1,0.00045767
curious child,1,0.00045767
curious feeling!”,1,0.00045767
"currants. “well,",1,0.00045767
curtain she,1,0.00045767
curtsey as,1,0.00045767
"custard, pine-apple,",1,0.00045767
cut your,1,0.00045767
"daisies, when",1,0.00045767
daisy-chain would,1,0.00045767
"dark hall,",1,0.00045767
dark overhead;,1,0.00045767
dark to,1,0.00045767
day made,1,0.00045767
dear! oh,1,0.00045767
decided on,1,0.00045767
deep well.,1,0.00045767
"deep, or",1,0.00045767
deeply with,1,0.00045767
delight it,1,0.00045767
did alice,1,0.00045767
did not,1,0.00045767
did you,1,0.00045767
didn’t much,1,0.00045767
didn’t sound,1,0.00045767
dinah my,1,0.00045767
"dinah, and",1,0.00045767
"dinah, tell",1,0.00045767
dipped suddenly,1,0.00045767
disagree with,1,0.00045767
disappointment it,1,0.00045767
distance—but then,1,0.00045767
do _that_,1,0.00045767
do to,1,0.00045767
do you,1,0.00045767
"do, so",1,0.00045767
do: once,1,0.00045767
don’t care,1,0.00045767
door about,1,0.00045767
door and,1,0.00045767
door into,1,0.00045767
"door, so",1,0.00045767
door; so,1,0.00045767
doors all,1,0.00045767
doors of,1,0.00045767
doorway; “and,1,0.00045767
down here,1,0.00045767
down it.,1,0.00045767
down one,1,0.00045767
down she,1,0.00045767
down stairs!,1,0.00045767
down to,1,0.00045767
down went,1,0.00045767
"down, i",1,0.00045767
"down, so",1,0.00045767
down. there,1,0.00045767
down. would,1,0.00045767
downward! the,1,0.00045767
"dozing off,",1,0.00045767
dream that,1,0.00045767
dreamy sort,1,0.00045767
drink much,1,0.00045767
drop the,1,0.00045767
"dry leaves,",1,0.00045767
dull and,1,0.00045767
"earnestly, “now,",1,0.00045767
ears and,1,0.00045767
ears for,1,0.00045767
earth! how,1,0.00045767
earth. let,1,0.00045767
eat a,1,0.00045767
"eat bats,",1,0.00045767
eat bats?,1,0.00045767
eat bats?”,1,0.00045767
eat cats?”,1,0.00045767
"eat it,”",1,0.00045767
eaten up,1,0.00045767
"eats cake,",1,0.00045767
either a,1,0.00045767
"either question,",1,0.00045767
either way,1,0.00045767
"either, but",1,0.00045767
else to,1,0.00045767
empty: she,1,0.00045767
"end, you",1,0.00045767
end? “i,1,0.00045767
enough of,1,0.00045767
even get,1,0.00045767
ever eat,1,0.00045767
ever having,1,0.00045767
ever saw.,1,0.00045767
ever to,1,0.00045767
"every door,",1,0.00045767
except a,1,0.00045767
expecting nothing,1,0.00045767
eye fell,1,0.00045767
eyes ran,1,0.00045767
eyes; and,1,0.00045767
face brightened,1,0.00045767
"fact, a",1,0.00045767
fall _never_,1,0.00045767
fall as,1,0.00045767
fall right,1,0.00045767
fall was,1,0.00045767
fallen by,1,0.00045767
falling down,1,0.00045767
falling through,1,0.00045767
fancy what,1,0.00045767
fear of,1,0.00045767
feel very,1,0.00045767
feel which,1,0.00045767
feeling!” said,1,0.00045767
feet in,1,0.00045767
"feet, for",1,0.00045767
fell off,1,0.00045767
fell on,1,0.00045767
fell past,1,0.00045767
fell very,1,0.00045767
felt a,1,0.00045767
felt that,1,0.00045767
few minutes,1,0.00045767
few things,1,0.00045767
field after,1,0.00045767
fifteen inches,1,0.00045767
filled with,1,0.00045767
find another,1,0.00045767
find that,1,0.00045767
finding it,1,0.00045767
finding that,1,0.00045767
finger _very_,1,0.00045767
finished it,1,0.00045767
finished off,1,0.00045767
first thought,1,0.00045767
"first, however,",1,0.00045767
"first, she",1,0.00045767
"first,” she",1,0.00045767
fitted! alice,1,0.00045767
flame of,1,0.00045767
flashed across,1,0.00045767
flavour of,1,0.00045767
flowers and,1,0.00045767
"followed it),",1,0.00045767
fond of,1,0.00045767
for a,1,0.00045767
for asking!,1,0.00045767
for fear,1,0.00045767
for going,1,0.00045767
for having,1,0.00045767
for it,1,0.00045767
"for it,",1,0.00045767
for life,1,0.00045767
for poor,1,0.00045767
for showing,1,0.00045767
for shutting,1,0.00045767
for some,1,0.00045767
for the,1,0.00045767
for this,1,0.00045767
"forgotten that,",1,0.00045767
forgotten the,1,0.00045767
fortunately was,1,0.00045767
found a,1,0.00045767
found in,1,0.00045767
found that,1,0.00045767
"fountains, but",1,0.00045767
four thousand,1,0.00045767
friends had,1,0.00045767
from a,1,0.00045767
from one,1,0.00045767
from the,1,0.00045767
funny it’ll,1,0.00045767
further: she,1,0.00045767
game of,1,0.00045767
garden at,1,0.00045767
garden you,1,0.00045767
"garden, and",1,0.00045767
"garden. first,",1,0.00045767
gave herself,1,0.00045767
generally gave,1,0.00045767
generally happens,1,0.00045767
get her,1,0.00045767
get into,1,0.00045767
get rather,1,0.00045767
get very,1,0.00045767
getting somewhere,1,0.00045767
getting up,1,0.00045767
getting!” she,1,0.00045767
girl she’ll,1,0.00045767
glad there,1,0.00045767
glass box,1,0.00045767
"glass, and",1,0.00045767
glass; there,1,0.00045767
go on,1,0.00045767
"go through,”",1,0.00045767
going into,1,0.00045767
going out,1,0.00045767
going through,1,0.00045767
golden key,1,0.00045767
"good advice,",1,0.00045767
good opportunity,1,0.00045767
good practice,1,0.00045767
"got burnt,",1,0.00045767
got so,1,0.00045767
got to,1,0.00045767
got to?”,1,0.00045767
grand words,1,0.00045767
great delight,1,0.00045767
great disappointment,1,0.00045767
"grow larger,",1,0.00045767
"grow smaller,",1,0.00045767
"growing, and",1,0.00045767
had been,1,0.00045767
had begun,1,0.00045767
had forgotten,1,0.00045767
had happened,1,0.00045767
had just,1,0.00045767
had learnt,1,0.00045767
had peeped,1,0.00045767
had plenty,1,0.00045767
had read,1,0.00045767
had taught,1,0.00045767
had tired,1,0.00045767
"had, in",1,0.00045767
half hoping,1,0.00045767
"hall, and",1,0.00045767
"hall, but",1,0.00045767
"hall, which",1,0.00045767
"hall; but,",1,0.00045767
hand in,1,0.00045767
hand on,1,0.00045767
hand with,1,0.00045767
hanging from,1,0.00045767
happen next.,1,0.00045767
"happen, that",1,0.00045767
"happened lately,",1,0.00045767
"happened, she",1,0.00045767
happens when,1,0.00045767
happens!” she,1,0.00045767
hardly enough,1,0.00045767
have to,1,0.00045767
have wondered,1,0.00045767
having cheated,1,0.00045767
having nothing,1,0.00045767
having seen,1,0.00045767
head through,1,0.00045767
head to,1,0.00045767
head would,1,0.00045767
heads downward!,1,0.00045767
heap of,1,0.00045767
hear it,1,0.00045767
hear the,1,0.00045767
hedge. in,1,0.00045767
her and,1,0.00045767
her best,1,0.00045767
her eye,1,0.00045767
her eyes;,1,0.00045767
her face,1,0.00045767
her feel,1,0.00045767
her feet,1,0.00045767
"her feet,",1,0.00045767
her hand,1,0.00045767
"her knowledge,",1,0.00045767
her lessons,1,0.00045767
her mind,1,0.00045767
her saucer,1,0.00045767
her that,1,0.00045767
her very,1,0.00045767
her was,1,0.00045767
"her, still",1,0.00045767
her. there,1,0.00045767
here alice,1,0.00045767
here and,1,0.00045767
"here before,”",1,0.00045767
here with,1,0.00045767
herself before,1,0.00045767
herself falling,1,0.00045767
herself out,1,0.00045767
herself so,1,0.00045767
herself very,1,0.00045767
"herself, for",1,0.00045767
"herself, in",1,0.00045767
"herself, rather",1,0.00045767
"herself, “after",1,0.00045767
"herself, “in",1,0.00045767
"herself, “which",1,0.00045767
"high, and",1,0.00045767
high: she,1,0.00045767
histories about,1,0.00045767
hold it,1,0.00045767
holding her,1,0.00045767
"home! why,",1,0.00045767
hope they’ll,1,0.00045767
hoping she,1,0.00045767
hot buttered,1,0.00045767
hot day,1,0.00045767
house!” (which,1,0.00045767
how brave,1,0.00045767
how funny,1,0.00045767
how i,1,0.00045767
how in,1,0.00045767
how late,1,0.00045767
how many,1,0.00045767
how to,1,0.00045767
"however, on",1,0.00045767
"however, she",1,0.00045767
"however, this",1,0.00045767
hung upon,1,0.00045767
"hurried on,",1,0.00045767
"hurry. “no,",1,0.00045767
hurrying down,1,0.00045767
"hurt, and",1,0.00045767
i could,1,0.00045767
"i could,",1,0.00045767
i don’t,1,0.00045767
i fell,1,0.00045767
i only,1,0.00045767
i think,1,0.00045767
i wonder?”,1,0.00045767
i wouldn’t,1,0.00045767
i. down,1,0.00045767
idea what,1,0.00045767
if my,1,0.00045767
if she,1,0.00045767
ignorant little,1,0.00045767
impossible. there,1,0.00045767
in another,1,0.00045767
in crying,1,0.00045767
in currants.,1,0.00045767
"in fact,",1,0.00045767
in hand,1,0.00045767
in it,1,0.00045767
"in it,",1,0.00045767
in large,1,0.00045767
"in sight,",1,0.00045767
in that;,1,0.00045767
in waiting,1,0.00045767
"inches high,",1,0.00045767
inches high:,1,0.00045767
indeed were,1,0.00045767
indeed: she,1,0.00045767
into a,1,0.00045767
into her,1,0.00045767
into one,1,0.00045767
into that,1,0.00045767
is almost,1,0.00045767
is blown,1,0.00045767
is like,1,0.00045767
is the,1,0.00045767
is this,1,0.00045767
"is, you",1,0.00045767
it a,1,0.00045767
it all,1,0.00045767
it except,1,0.00045767
it fitted!,1,0.00045767
it flashed,1,0.00045767
it had,1,0.00045767
it in,1,0.00045767
it into,1,0.00045767
it is,1,0.00045767
it led,1,0.00045767
it occurred,1,0.00045767
it off.,1,0.00045767
it over,1,0.00045767
it over),1,0.00045767
it pop,1,0.00045767
it quite,1,0.00045767
"it say,",1,0.00045767
it seemed,1,0.00045767
it so,1,0.00045767
it too,1,0.00045767
it turned,1,0.00045767
it usually,1,0.00045767
it very,1,0.00045767
it when,1,0.00045767
it would,1,0.00045767
it written,1,0.00045767
"it), and",1,0.00045767
"it, (“which",1,0.00045767
"it, even",1,0.00045767
"it, never",1,0.00045767
"it, or",1,0.00045767
"it, she",1,0.00045767
"it, “and",1,0.00045767
"it,” said",1,0.00045767
it. she,1,0.00045767
it. there,1,0.00045767
it. “well!”,1,0.00045767
it: she,1,0.00045767
it?) “and,1,0.00045767
"its waistcoat-pocket_,",1,0.00045767
"itself, “oh",1,0.00045767
it’ll never,1,0.00045767
it’ll seem,1,0.00045767
it’s getting!”,1,0.00045767
it’s marked,1,0.00045767
it’s no,1,0.00045767
i’ll eat,1,0.00045767
i’ll get,1,0.00045767
i’ll look,1,0.00045767
"i’m afraid,",1,0.00045767
i’ve fallen,1,0.00045767
i’ve got,1,0.00045767
jar for,1,0.00045767
jar from,1,0.00045767
jumped up,1,0.00045767
just begun,1,0.00045767
key in,1,0.00045767
key on,1,0.00045767
key was,1,0.00045767
key; and,1,0.00045767
killing somebody,1,0.00045767
knelt down,1,0.00045767
knew how,1,0.00045767
"knife, it",1,0.00045767
"know,” said",1,0.00045767
know. but,1,0.00045767
"know. please,",1,0.00045767
"knowledge, as",1,0.00045767
"label, with",1,0.00045767
labelled “orange,1,0.00045767
lamps hanging,1,0.00045767
large letters.,1,0.00045767
large rabbit-hole,1,0.00045767
"large, or",1,0.00045767
larger than,1,0.00045767
"larger, i",1,0.00045767
late it’s,1,0.00045767
late!” (when,1,0.00045767
"lately, that",1,0.00045767
"later. however,",1,0.00045767
latitude or,1,0.00045767
"latitude was,",1,0.00045767
learnt several,1,0.00045767
leave off,1,0.00045767
"leaves, and",1,0.00045767
led into,1,0.00045767
left to,1,0.00045767
legs of,1,0.00045767
lessons in,1,0.00045767
let me,1,0.00045767
letters. it,1,0.00045767
life to,1,0.00045767
like after,1,0.00045767
like telescopes:,1,0.00045767
like that!”,1,0.00045767
like the,1,0.00045767
like then?”,1,0.00045767
like to,1,0.00045767
likely true.),1,0.00045767
listen to,1,0.00045767
"listening, this",1,0.00045767
lit up,1,0.00045767
little alice,1,0.00045767
"little bit,",1,0.00045767
little bottle,1,0.00045767
"little door,",1,0.00045767
little girl,1,0.00045767
little glass,1,0.00045767
little histories,1,0.00045767
little nervous,1,0.00045767
little thing,1,0.00045767
little three-legged,1,0.00045767
little use,1,0.00045767
"lock, and",1,0.00045767
locked; and,1,0.00045767
locks were,1,0.00045767
"long passage,",1,0.00045767
"long, low",1,0.00045767
long; and,1,0.00045767
longed to,1,0.00045767
longer to,1,0.00045767
"longitude either,",1,0.00045767
longitude i’ve,1,0.00045767
look about,1,0.00045767
look down,1,0.00045767
"look first,”",1,0.00045767
looked along,1,0.00045767
"looked up,",1,0.00045767
lost: away,1,0.00045767
loveliest garden,1,0.00045767
lovely garden.,1,0.00045767
low curtain,1,0.00045767
"low hall,",1,0.00045767
lying under,1,0.00045767
made her,1,0.00045767
made of,1,0.00045767
make _one_,1,0.00045767
make out,1,0.00045767
making a,1,0.00045767
manage it?),1,0.00045767
managed to,1,0.00045767
many miles,1,0.00045767
many out-of-the-way,1,0.00045767
maps and,1,0.00045767
marked in,1,0.00045767
marked ‘_poison_’,1,0.00045767
"marmalade”, but",1,0.00045767
matter which,1,0.00045767
"ma’am, is",1,0.00045767
me at,1,0.00045767
me for,1,0.00045767
me left,1,0.00045767
me see:,1,0.00045767
me the,1,0.00045767
me very,1,0.00045767
me! there,1,0.00045767
"me,” beautifully",1,0.00045767
"me,” but",1,0.00045767
me” were,1,0.00045767
mice in,1,0.00045767
"middle, wondering",1,0.00045767
might belong,1,0.00045767
might catch,1,0.00045767
"might end,",1,0.00045767
might find,1,0.00045767
"miles down,",1,0.00045767
miles i’ve,1,0.00045767
milk at,1,0.00045767
mind (as,1,0.00045767
mind that,1,0.00045767
minute!” she,1,0.00045767
minutes to,1,0.00045767
miss me,1,0.00045767
mixed flavour,1,0.00045767
moment down,1,0.00045767
moment: she,1,0.00045767
"more happened,",1,0.00045767
"mouse, you",1,0.00045767
much from,1,0.00045767
much into,1,0.00045767
much larger,1,0.00045767
much matter,1,0.00045767
much out,1,0.00045767
"much to-night,",1,0.00045767
my dear!,1,0.00045767
my ears,1,0.00045767
my going,1,0.00045767
my head,1,0.00045767
my shoulders.,1,0.00045767
name of,1,0.00045767
natural); but,1,0.00045767
near the,1,0.00045767
neck of,1,0.00045767
nervous about,1,0.00045767
never before,1,0.00045767
never do,1,0.00045767
never forgotten,1,0.00045767
never once,1,0.00045767
new zealand,1,0.00045767
"next. first,",1,0.00045767
nice grand,1,0.00045767
nice little,1,0.00045767
"nice, (it",1,0.00045767
no idea,1,0.00045767
no longer,1,0.00045767
no mice,1,0.00045767
no pictures,1,0.00045767
"no, it’ll",1,0.00045767
nor did,1,0.00045767
not even,1,0.00045767
not going,1,0.00045767
not here,1,0.00045767
not like,1,0.00045767
not much,1,0.00045767
not noticed,1,0.00045767
not open,1,0.00045767
not possibly,1,0.00045767
nothing but,1,0.00045767
nothing else,1,0.00045767
nothing more,1,0.00045767
nothing of,1,0.00045767
nothing on,1,0.00045767
nothing so,1,0.00045767
nothing to,1,0.00045767
"noticed before,",1,0.00045767
noticed that,1,0.00045767
not”; for,1,0.00045767
now only,1,0.00045767
now the,1,0.00045767
"now,” thought",1,0.00045767
occurred to,1,0.00045767
of bright,1,0.00045767
"of cherry-tart,",1,0.00045767
of croquet,1,0.00045767
of expecting,1,0.00045767
of getting,1,0.00045767
of having,1,0.00045767
of her,1,0.00045767
"of it,",1,0.00045767
of its,1,0.00045767
of killing,1,0.00045767
of lamps,1,0.00045767
of making,1,0.00045767
of me,1,0.00045767
of milk,1,0.00045767
of mixed,1,0.00045767
of pretending,1,0.00045767
of rules,1,0.00045767
of sitting,1,0.00045767
of solid,1,0.00045767
of sticks,1,0.00045767
of that,1,0.00045767
of them.,1,0.00045767
of this,1,0.00045767
